manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_actual_work_value
KOMATSU,PC400LC,8R,J30422,2014-10-08T14:11:00+08:00,2.2752,117.369799,2014-10-07,1033.0
KOMATSU,PC400LC,8R,J30421,2018-12-07T10:47:00+08:00,2.091033,117.359867,2019-01-09,8.0
KOMATSU,PC400LC,8R,J30420,2016-06-09T02:04:00+08:00,-3.979699,103.8783,2016-06-08,280.0
KOMATSU,PC400LC,8R,J30419,2019-01-10T02:30:00+08:00,-2.352799,115.609699,2019-01-09,827.0
KOMATSU,PC400LC,8R,J30418,2018-10-22T10:09:00+08:00,2.091067,117.359799,2018-10-21,26.0
KOMATSU,PC400LC,8R,J30417,2017-10-03T01:34:00+07:00,3.539899,117.826033,2017-10-02,0.0
KOMATSU,PC400LC,8R,J30415,2016-03-09T02:10:00+08:00,2.051633,117.351233,2016-03-08,0.0
KOMATSU,PC400LC,8R,J30413,2017-06-03T00:56:00+07:00,-0.7002,102.000132,2017-06-02,0.0
KOMATSU,PC400LC,8R,J30412,2018-11-23T08:20:00+07:00,-1.014666,115.0265,2018-11-23,0.0
KOMATSU,PC400LC,8R,J30411,2014-01-13T04:44:00+07:00,-0.994233,115.082967,2018-07-17,0.0
KOMATSU,PC400LC,8R,J30410,2018-08-28T01:04:00+07:00,-0.701533,101.998633,2018-08-27,0.0
KOMATSU,PC400LC,8R,J30409,2017-12-26T01:15:00+07:00,-0.764633,117.226866,2017-12-25,0.0
KOMATSU,PC400LC,8R,J30408,2019-01-10T02:30:00+08:00,-4.7977,119.594199,2019-01-09,210.0
KOMATSU,PC400LC,8R,J30407,2019-01-10T02:00:00+08:00,-0.689566,117.0233,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30404,2016-08-14T03:29:00+09:00,-1.4532,127.436667,2016-08-13,0.0
KOMATSU,PC400LC,8R,J30402,2019-01-10T01:13:00+07:00,-2.890633,121.947666,2019-01-09,199.0
KOMATSU,PC400LC,8R,J30401,2017-07-05T02:09:00+08:00,2.148966,117.399899,2017-07-04,27.0
KOMATSU,PC400LC,8R,J30398,2019-01-09T02:53:00+09:00,-1.48,127.419867,2019-01-08,55.0
KOMATSU,PC400LC,8R,J30396,2019-01-10T01:21:00+07:00,-2.890233,121.948099,2019-01-09,240.0
KOMATSU,PC400LC,8R,J30394,2017-05-08T01:32:00+07:00,2.177566,117.580732,2017-05-07,0.0
KOMATSU,PC400LC,8R,J30393,2017-03-26T23:13:00+07:00,-1.556266,103.657799,2016-11-28,0.0
KOMATSU,PC400LC,8R,J30391,2016-01-18T01:41:00+08:00,-3.889532,115.127833,2016-01-17,9.0
KOMATSU,PC400LC,8R,J30390,2018-04-18T01:00:00+07:00,-0.6995,117.026566,2018-04-17,21.0
KOMATSU,PC400LC,8R,J30389,2019-01-10T01:05:00+07:00,-7.682233,109.098166,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30388,2015-05-09T02:23:00+08:00,-2.3551,115.600533,2018-05-08,670.0
KOMATSU,PC400LC,8R,J30387,2018-07-27T13:54:00+07:00,-3.691432,115.636667,2018-07-27,34.0
KOMATSU,PC400LC,8R,J30386,1980-01-01T07:00:00+07:00,0.0,0.0,2016-06-22,0.0
KOMATSU,PC400LC,8R,J30385,1980-01-01T07:00:00+07:00,0.0,0.066667,2014-08-25,0.0
KOMATSU,PC400LC,8R,J30384,2016-12-26T08:34:00+08:00,2.112766,117.471633,2016-12-25,228.0
KOMATSU,PC400LC,8R,J30383,2016-10-04T02:02:00+08:00,-3.399799,114.667632,2016-10-03,0.0
KOMATSU,PC400LC,8R,J30381,2019-01-10T01:09:00+07:00,-0.549,116.930399,2019-01-09,279.0
KOMATSU,PC400LC,8R,J30380,2015-11-27T01:28:00+07:00,-0.498699,117.233966,2015-11-26,0.0
KOMATSU,PC400LC,8R,J30379,2018-02-23T01:46:00+08:00,-0.784366,117.125467,2018-02-22,0.0
KOMATSU,PC400LC,8R,J30377,2019-01-10T00:56:00+07:00,2.036067,117.457766,2019-01-09,366.0
KOMATSU,PC400LC,8R,J30376,2015-11-16T01:29:00+07:00,-0.498699,117.233966,2015-11-15,0.0
KOMATSU,PC400LC,8R,J30374,2018-09-10T02:39:00+08:00,-0.7765,117.2014,2018-09-09,32.0
KOMATSU,PC400LC,8R,J30373,2015-02-17T01:25:00+07:00,-7.2307,112.701099,2015-02-16,0.0
KOMATSU,PC400LC,8R,J30372,2018-10-09T02:37:00+08:00,2.081199,117.449833,2018-10-08,0.0
KOMATSU,PC400LC,8R,J30370,2017-07-20T01:31:00+07:00,-7.230633,112.7009,2017-07-19,8.0
KOMATSU,PC400LC,8R,J30369,2019-01-10T01:05:00+07:00,2.261067,98.9769,2019-01-09,520.0
KOMATSU,PC400LC,8R,J30368,2019-01-06T23:25:00+07:00,-3.169799,115.255999,2016-07-16,0.0
KOMATSU,PC400LC,8R,J30366,2018-03-20T11:06:00+07:00,-6.157733,106.761099,2018-03-20,0.0
KOMATSU,PC400LC,8R,J30365,1980-01-01T07:00:00+07:00,0.0,0.0,2015-06-14,4.0
KOMATSU,PC400LC,8R,J30364,2018-12-19T02:03:00+08:00,-3.774333,103.827999,2018-12-18,1069.0
KOMATSU,PC400LC,8R,J30360,2018-12-06T00:26:00+07:00,-1.893466,115.146799,2018-12-05,0.0
KOMATSU,PC400LC,8R,J30359,2018-05-03T09:30:00+07:00,-1.263699,116.846033,2018-05-03,0.0
KOMATSU,PC400LC,8R,J30358,2019-01-08T15:23:00+07:00,-8.226966,111.828033,2019-01-08,214.0
KOMATSU,PC400LC,8R,J30357,2019-01-08T15:34:00+07:00,-8.227,111.828133,2019-01-08,79.0
KOMATSU,PC400LC,8R,J30354,2019-01-10T01:58:00+08:00,3.150166,117.216566,2019-01-09,275.0
KOMATSU,PC400LC,8R,J30353,2013-07-12T19:14:00+08:00,-0.680966,116.931833,2015-01-28,62.0
KOMATSU,PC400LC,8R,J30352,2012-07-22T09:23:00+08:00,-0.601233,117.266933,2017-08-03,0.0
KOMATSU,PC400LC,8R,J30351,2015-09-18T01:20:00+07:00,-3.747199,103.712666,2015-09-17,898.0
KOMATSU,PC400LC,8R,J30350,2017-12-11T00:34:00+08:00,-0.607299,117.252133,2016-02-06,0.0
KOMATSU,PC400LC,8R,J30349,2019-01-10T01:36:00+07:00,-0.838699,117.103099,2019-01-09,188.0
KOMATSU,PC400LC,8R,J30347,2019-01-10T01:44:00+07:00,-8.713266,116.984766,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30345,2018-03-16T08:06:00+08:00,-0.737399,114.951833,2018-09-21,0.0
KOMATSU,PC400LC,8R,J30342,2016-09-07T00:35:00+08:00,-3.400566,114.6669,2016-09-06,0.0
KOMATSU,PC400LC,8R,J30341,2018-05-06T11:04:00+07:00,-3.794066,115.308333,2019-01-09,52.0
KOMATSU,PC400LC,8R,J30339,2018-02-11T16:45:00+07:00,-3.387733,116.012799,2018-02-11,0.0
KOMATSU,PC400LC,8R,J30338,2015-03-15T20:30:00+08:00,-0.461833,117.126033,2015-03-15,0.0
KOMATSU,PC400LC,8R,J30337,2017-08-14T17:13:00+07:00,-3.842133,103.795533,2015-07-04,785.0
KOMATSU,PC400LC,8R,J30336,2017-08-06T01:12:00+07:00,3.525433,116.636966,2017-08-05,179.0
KOMATSU,PC400LC,8R,J30332,2018-09-08T00:56:00+07:00,-2.894099,121.959532,2018-09-07,170.0
KOMATSU,PC400LC,8R,J30331,2019-01-07T00:17:00+08:00,-4.7965,119.668333,2015-06-26,181.0
KOMATSU,PC400LC,8R,J30328,2017-12-31T02:23:00+08:00,-0.337632,117.089066,2017-12-30,260.0
KOMATSU,PC400LC,8R,J30327,2019-01-09T02:30:00+08:00,-3.547799,115.639966,2019-01-08,0.0
KOMATSU,PC400LC,8R,J30326,2018-06-12T13:00:00+07:00,-0.642799,117.213166,2017-02-05,0.0
KOMATSU,PC400LC,8R,J30324,2016-05-22T13:47:00+07:00,-2.251866,110.729266,2016-05-21,762.0
KOMATSU,PC400LC,8R,J30323,2015-02-12T01:53:00+08:00,-0.6414,117.105066,2015-02-11,0.0
KOMATSU,PC400LC,8R,J30322,2019-01-10T01:05:00+07:00,-2.898333,121.956866,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30321,2019-01-10T01:28:00+07:00,0.535666,116.137833,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30319,2019-01-10T01:05:00+07:00,-0.064099,129.384867,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30317,2016-10-14T01:06:00+07:00,-0.054833,115.7725,2016-10-13,0.0
KOMATSU,PC400LC,8R,J30314,2017-09-11T01:37:00+08:00,-3.3645,116.003567,2017-09-10,0.0
KOMATSU,PC400LC,8R,J30312,2014-11-10T15:22:00+07:00,-0.317433,117.2258,2017-09-16,0.0
KOMATSU,PC400LC,8R,J30311,2019-01-10T02:31:00+08:00,-0.797933,115.597766,2019-01-09,448.0
KOMATSU,PC400LC,8R,J30310,2015-06-16T02:22:00+08:00,-0.658766,117.173166,2015-06-15,469.0
KOMATSU,PC400LC,8R,J30309,2016-01-13T01:37:00+07:00,-2.257799,110.687866,2016-01-12,0.0
KOMATSU,PC400LC,8R,J30305,2017-09-30T16:33:00+08:00,-3.494199,115.634799,2019-01-09,696.0
KOMATSU,PC400LC,8R,J30304,2015-08-01T05:43:00+08:00,2.065166,117.348966,2017-10-03,10.0
KOMATSU,PC400LC,8R,J30298,2019-01-10T00:59:00+07:00,-1.653932,103.627299,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30296,2017-07-07T01:13:00+07:00,-2.945166,115.224933,2017-07-06,1071.0
KOMATSU,PC400LC,8R,J30294,2015-01-10T00:59:00+07:00,-0.771933,117.178166,2015-01-09,0.0
KOMATSU,PC400LC,8R,J30292,2017-04-02T01:34:00+07:00,-3.293033,122.2963,2017-04-01,127.0
KOMATSU,PC400LC,8R,J30291,2016-01-29T00:46:00+07:00,-0.396166,116.860666,2016-01-28,694.0
KOMATSU,PC400LC,8R,J30288,2019-01-10T01:15:00+07:00,2.261233,98.976866,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30287,2019-01-10T01:09:00+07:00,-1.687899,103.617299,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30286,2018-10-09T01:56:00+08:00,0.104633,115.613832,2018-10-08,11.0
KOMATSU,PC400LC,8R,J30285,2018-12-21T01:37:00+07:00,-3.230732,115.081332,2018-12-20,0.0
KOMATSU,PC400LC,8R,J30284,2016-03-06T04:16:00+07:00,-1.410566,101.727166,2017-07-19,175.0
KOMATSU,PC400LC,8R,J30283,2017-08-20T23:25:00+07:00,3.375266,117.236067,2015-06-18,0.0
KOMATSU,PC400LC,8R,J30281,2019-01-10T01:04:00+07:00,-1.952766,115.172333,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30280,2019-01-04T16:49:00+07:00,-1.550333,103.658033,2019-01-04,2.0
KOMATSU,PC400LC,8R,J30278,2019-01-10T00:55:00+07:00,-2.012233,103.002399,2019-01-09,81.0
KOMATSU,PC400LC,8R,J30277,2016-07-31T21:46:00+08:00,-3.601599,115.622632,2018-12-28,491.0
KOMATSU,PC400LC,8R,J30276,2017-11-07T17:44:00+08:00,-7.723433,111.937799,2017-11-07,18.0
KOMATSU,PC400LC,8R,J30275,2019-01-10T01:40:00+07:00,-6.175066,106.917899,2019-01-09,213.0
KOMATSU,PC400LC,8R,J30274,2018-11-13T01:19:00+07:00,-1.406266,101.746133,2018-11-12,0.0
KOMATSU,PC400LC,8R,J30273,2019-01-10T02:41:00+08:00,-3.5777,115.623366,2019-01-09,733.0
KOMATSU,PC400LC,8R,J30272,2018-12-31T01:07:00+07:00,3.156099,116.482899,2018-12-30,0.0
KOMATSU,PC400LC,8R,J30271,2018-11-24T01:02:00+07:00,0.7813,117.989466,2018-11-23,10.0
KOMATSU,PC400LC,8R,J30270,2019-01-10T02:08:00+08:00,-2.519899,121.520833,2019-01-09,591.0
KOMATSU,PC400LC,8R,J30266,2019-01-10T01:57:00+08:00,-0.968766,114.886332,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30264,2017-08-06T02:38:00+08:00,2.155467,117.407199,2017-08-05,0.0
KOMATSU,PC400LC,8R,J30262,2018-12-15T10:49:00+08:00,-0.615132,114.807433,2018-12-15,0.0
KOMATSU,PC400LC,8R,J30260,2017-08-17T20:30:00+08:00,-3.7465,103.749466,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30259,2016-12-08T02:14:00+08:00,-1.2007,116.822199,2016-12-07,17.0
KOMATSU,PC400LC,8R,J30257,2015-08-10T04:28:00+07:00,-0.3902,115.767299,2019-01-09,160.0
KOMATSU,PC400LC,8R,J30256,2018-01-18T01:12:00+07:00,-7.373832,112.576067,2018-01-17,0.0
KOMATSU,PC400LC,8R,J30254,2017-11-27T01:31:00+07:00,-1.404766,101.742367,2017-11-26,640.0
KOMATSU,PC400LC,8R,J30252,2017-10-03T02:24:00+08:00,-0.599966,117.266799,2017-10-02,0.0
KOMATSU,PC400LC,8R,J30251,2018-10-31T14:42:00+08:00,2.090399,117.358366,2018-10-30,23.0
KOMATSU,PC400LC,8R,J30249,2019-01-10T02:29:00+08:00,2.091067,117.359966,2019-01-09,19.0
KOMATSU,PC400LC,8R,J30247,2018-03-30T02:15:00+08:00,-0.8408,115.492333,2018-03-29,0.0
KOMATSU,PC400LC,8R,J30243,2015-01-22T16:26:00+07:00,-3.768433,103.6021,2015-02-04,0.0
KOMATSU,PC400LC,8R,J30242,2015-11-30T01:08:00+08:00,-3.769,103.626566,2015-11-29,0.0
KOMATSU,PC400LC,8R,J30241,2015-01-19T14:40:00+08:00,-3.769099,103.626799,2015-01-19,0.0
KOMATSU,PC400LC,8R,J30240,2019-01-10T02:35:00+08:00,2.369699,117.541633,2019-01-09,92.0
KOMATSU,PC400LC,8R,J30239,2015-06-21T23:56:00+08:00,-0.512466,117.024133,2015-06-20,24.0
KOMATSU,PC400LC,8R,J30236,2015-09-17T01:16:00+07:00,-7.017799,110.346033,2016-09-16,320.0
KOMATSU,PC400LC,8R,J30234,2011-05-02T22:59:00+08:00,-0.491266,117.019766,2019-01-09,433.0
KOMATSU,PC400LC,8R,J30233,2018-07-30T00:33:00+07:00,-3.753633,103.636799,2018-07-29,186.0
KOMATSU,PC400LC,8R,J30232,2018-08-31T01:20:00+07:00,-3.7071,103.703166,2018-08-30,0.0
KOMATSU,PC400LC,8R,J30230,2018-12-30T01:19:00+07:00,-1.079532,100.419966,2018-12-29,0.0
KOMATSU,PC400LC,8R,J30227,2017-07-25T00:57:00+07:00,-3.8395,103.799133,2017-07-24,0.0
KOMATSU,PC400LC,8R,J30226,2015-05-29T15:51:00+08:00,-0.543567,115.701199,2015-05-29,4.0
KOMATSU,PC400LC,8R,J30224,2015-12-06T01:44:00+08:00,-0.543866,115.701266,2015-12-05,0.0
KOMATSU,PC400LC,8R,J30223,2015-12-06T02:28:00+08:00,-2.938766,115.241099,2015-12-05,733.0
KOMATSU,PC400LC,8R,J30221,2018-04-19T02:35:00+08:00,-0.776432,117.201366,2018-04-18,33.0
KOMATSU,PC400LC,8R,J30220,2019-01-10T01:32:00+07:00,-0.417632,117.326466,2019-01-09,3.0
KOMATSU,PC400LC,8R,J30219,2012-11-29T01:23:00+07:00,-0.636699,117.196933,2015-11-28,125.0
KOMATSU,PC400LC,8R,J30217,2017-10-22T01:39:00+07:00,-0.417666,117.326466,2017-10-21,471.0
KOMATSU,PC400LC,8R,J30216,2015-12-18T01:17:00+07:00,-1.060732,116.744033,2015-12-17,631.0
KOMATSU,PC400LC,8R,J30212,2018-12-07T08:52:00+07:00,-1.0146,115.026533,2018-12-07,0.0
KOMATSU,PC400LC,8R,J30211,2016-12-16T08:50:00+08:00,-0.576633,117.110732,2014-03-31,744.0
KOMATSU,PC400LC,8R,J30210,2015-12-07T00:22:00+08:00,-2.951833,115.243666,2014-09-07,12.0
KOMATSU,PC400LC,8R,J30208,1980-01-01T07:00:00+07:00,0.0,0.0,2015-03-14,0.0
KOMATSU,PC400LC,8R,J30206,2019-01-10T01:21:00+07:00,-3.7234,103.547,2019-01-09,447.0
KOMATSU,PC400LC,8R,J30205,2015-01-18T01:21:00+08:00,2.040033,117.452766,2015-01-17,0.0
KOMATSU,PC400LC,8R,J30204,2018-12-08T00:56:00+07:00,-0.7234,116.897166,2018-12-09,0.0
KOMATSU,PC400LC,8R,J30203,2014-02-24T08:55:00+07:00,-1.5125,111.3809,2017-08-10,101.0
KOMATSU,PC400LC,8R,J30202,2016-04-07T01:01:00+07:00,-3.838832,103.693266,2016-04-06,403.0
KOMATSU,PC400LC,8R,J30201,2015-08-07T14:33:00+08:00,-3.867133,103.611332,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30199,2015-09-08T01:24:00+08:00,-1.137799,114.642032,2015-09-07,0.0
KOMATSU,PC400LC,8R,J30197,2018-09-16T02:36:00+08:00,-6.106733,106.959299,2018-09-15,0.0
KOMATSU,PC400LC,8R,J30195,2018-12-20T01:26:00+07:00,-3.769633,103.629167,2018-12-19,14.0
KOMATSU,PC400LC,8R,J30192,2017-10-04T13:51:00+07:00,-6.192166,106.6709,2017-10-04,0.0
KOMATSU,PC400LC,8R,J30190,2018-06-09T01:14:00+07:00,-2.817399,122.124433,2018-06-08,0.0
KOMATSU,PC400LC,8R,J30189,2019-01-08T02:20:00+08:00,-0.804,119.797733,2019-01-07,1.0
KOMATSU,PC400LC,8R,J30187,2015-02-20T09:43:00+07:00,-2.026099,115.204266,2015-04-08,273.0
KOMATSU,PC400LC,8R,J30186,2013-02-09T11:06:00+08:00,-0.451033,117.150333,2017-03-21,26.0
KOMATSU,PC400LC,8R,J30185,2019-01-10T02:33:00+08:00,2.105033,117.460866,2019-01-09,381.0
KOMATSU,PC400LC,8R,J30181,2019-01-06T01:32:00+07:00,-2.505866,103.989066,2019-01-05,0.0
KOMATSU,PC400LC,8R,J30180,2018-12-18T01:19:00+07:00,-6.421533,107.338232,2018-12-17,0.0
KOMATSU,PC400LC,8R,J30179,2014-08-16T05:53:00+08:00,2.350299,117.558699,2016-08-15,392.0
KOMATSU,PC400LC,8R,J30178,2018-11-14T01:07:00+07:00,-1.893533,115.146699,2018-11-13,0.0
KOMATSU,PC400LC,8R,J30175,2016-02-10T14:46:00+07:00,0.591866,101.410599,2015-10-28,0.0
KOMATSU,PC400LC,8R,J30174,2017-07-23T09:09:00+08:00,3.249833,117.2034,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30168,2018-07-30T02:28:00+08:00,-3.903433,115.019532,2018-07-29,557.0
KOMATSU,PC400LC,8R,J30167,2016-12-13T11:15:00+08:00,-2.825266,116.296166,2016-12-13,0.0
KOMATSU,PC400LC,8R,J30166,2015-06-16T02:13:00+08:00,-1.959133,115.172933,2015-06-15,0.0
KOMATSU,PC400LC,8R,J30165,2018-02-18T02:01:00+08:00,-1.052199,117.012,2018-02-17,57.0
KOMATSU,PC400LC,8R,J30164,2019-01-08T17:50:00+08:00,-3.769699,115.433066,2019-01-08,120.0
KOMATSU,PC400LC,8R,J30163,2015-02-28T09:43:00+08:00,-1.851432,115.861199,2019-01-04,86.0
KOMATSU,PC400LC,8R,J30162,2013-12-26T07:42:00+09:00,1.143699,127.700999,2014-06-20,0.0
KOMATSU,PC400LC,8R,J30161,2018-03-01T19:24:00+07:00,-3.8796,115.182766,2018-12-24,0.0
KOMATSU,PC400LC,8R,J30160,2014-10-16T15:06:00+08:00,-1.866667,115.870066,2018-02-18,3.0
KOMATSU,PC400LC,8R,J30159,2019-01-06T23:36:00+07:00,3.094833,116.446667,2015-06-08,0.0
KOMATSU,PC400LC,8R,J30158,2015-08-23T01:14:00+07:00,-3.77,115.332,2015-08-22,8.0
KOMATSU,PC400LC,8R,J30157,2018-12-08T12:14:00+07:00,-1.014699,115.026332,2018-12-08,0.0
KOMATSU,PC400LC,8R,J30155,2018-10-04T01:15:00+07:00,-2.579,121.371667,2018-10-03,71.0
KOMATSU,PC400LC,8R,J30154,2018-07-29T01:44:00+08:00,-0.6219,114.788966,2018-07-28,0.0
KOMATSU,PC400LC,8R,J30152,2018-03-15T01:24:00+07:00,-0.375366,117.248066,2018-03-14,0.0
KOMATSU,PC400LC,8R,J30148,2017-12-03T11:58:00+07:00,-4.832999,119.665467,2017-12-08,204.0
KOMATSU,PC400LC,8R,J30147,2018-12-04T01:25:00+07:00,-0.503832,117.303699,2018-12-03,19.0
KOMATSU,PC400LC,8R,J30146,2017-08-20T23:19:00+07:00,-0.532799,117.323766,2015-04-26,0.0
KOMATSU,PC400LC,8R,J30144,2019-01-10T02:01:00+08:00,-1.0314,115.043666,2019-01-09,12.0
KOMATSU,PC400LC,8R,J30142,2016-02-27T01:19:00+07:00,3.120866,116.444233,2016-02-26,0.0
KOMATSU,PC400LC,8R,J30140,2016-03-12T01:25:00+07:00,-3.7559,103.6408,2016-03-11,400.0
KOMATSU,PC400LC,8R,J30137,2018-10-08T02:15:00+08:00,-6.876699,111.935633,2018-10-07,0.0
KOMATSU,PC400LC,8R,J30136,2019-01-10T01:37:00+07:00,-1.954299,115.170233,2019-01-09,0.0
KOMATSU,PC400LC,8R,J30134,2016-02-24T08:34:00+07:00,3.113966,116.454333,2016-02-03,0.0
KOMATSU,PC400LC,8R,J30132,2019-01-10T02:11:00+08:00,-0.622866,117.090433,2019-01-09,275.0
KOMATSU,PC400LC,8R,J30129,2018-11-09T06:32:00+07:00,-0.881199,119.889199,2018-11-08,46.0
KOMATSU,PC400LC,8R,J30128,2017-01-24T02:03:00+08:00,-3.399799,114.6676,2017-01-23,0.0
KOMATSU,PC400LC,8R,J30127,2019-01-10T01:20:00+07:00,-7.020599,110.347433,2019-01-09,509.0
KOMATSU,PC400LC,8R,J30126,2019-01-10T01:27:00+07:00,-1.524466,127.426233,2019-01-09,239.0
KOMATSU,PC400LC,8R,J30125,2019-01-10T01:34:00+07:00,-1.5195,127.4165,2019-01-09,256.0
KOMATSU,PC400LC,8R,J30124,2019-01-10T03:04:00+09:00,-1.562899,127.4284,2019-01-09,514.0
KOMATSU,PC400LC,8R,J30122,2019-01-08T02:30:00+08:00,-2.282,115.461599,2019-01-07,12.0
KOMATSU,PC400LC,8R,J30121,2015-02-01T01:06:00+07:00,-1.954066,115.328733,2015-01-31,0.0
KOMATSU,PC400LC,8R,J30120,2018-05-21T01:23:00+07:00,-3.839833,103.797233,2018-05-20,181.0
KOMATSU,PC400LC,8R,J30118,2013-12-12T02:06:00+07:00,-6.889899,111.930166,2019-01-08,79.0
KOMATSU,PC400LC,8R,J30116,2019-01-10T00:56:00+07:00,-1.997533,115.151667,2019-01-09,21.0
KOMATSU,PC400LC,8R,J30115,2015-01-06T13:02:00+07:00,-6.559966,106.8533,2015-01-06,5.0
KOMATSU,PC400LC,8R,J30114,2017-09-06T01:04:00+07:00,-1.952933,115.17,2017-09-05,0.0
KOMATSU,PC400LC,8R,J30113,2015-07-20T02:38:00+08:00,-3.001166,115.2009,2015-07-19,300.0
KOMATSU,PC400LC,8R,J30112,2019-01-10T02:28:00+08:00,-6.889666,111.931332,2019-01-09,802.0
KOMATSU,PC400LC,8R,J30107,2014-09-29T08:23:00+07:00,-2.000766,115.325366,2019-01-09,2.0
KOMATSU,PC400LC,8R,J30106,1980-01-01T08:00:00+08:00,0.0,0.0,2011-11-15,1137.0
KOMATSU,PC400LC,8R,J30105,2018-01-16T20:32:00+08:00,-0.399899,114.863733,2018-01-16,0.0
KOMATSU,PC400LC,8R,J30104,2015-12-10T02:32:00+08:00,2.149133,117.4015,2015-12-09,0.0
KOMATSU,PC400LC,8R,J30103,2019-01-10T00:57:00+07:00,-4.179333,121.614033,2019-01-09,13.0
KOMATSU,PC400LC,8R,J30099,2015-12-29T01:06:00+07:00,3.119633,116.444733,2015-12-28,3.0
KOMATSU,PC400LC,8R,J30098,2019-01-10T01:24:00+07:00,2.999199,117.303166,2019-01-09,20.0
KOMATSU,PC400LC,8R,J30097,2015-06-01T02:14:00+08:00,-0.362032,117.004033,2015-05-31,0.0
KOMATSU,PC400LC,8R,J30092,2019-01-05T10:40:00+08:00,-4.7784,119.6538,2019-01-05,3.0
KOMATSU,PC400LC,8R,J30090,2014-11-06T02:07:00+08:00,-1.0101,115.087799,2017-11-05,0.0
KOMATSU,PC400LC,8R,J30087,2018-12-04T00:57:00+07:00,3.086332,116.450333,2018-12-03,504.0
KOMATSU,PC400LC,8R,J30086,2017-02-24T12:42:00+09:00,1.142399,127.697733,2017-08-05,0.0
KOMATSU,PC400LC,8R,J30078,2015-09-24T00:54:00+07:00,-2.5119,103.177199,2015-09-23,823.0
KOMATSU,PC400LC,8R,J30072,2016-04-11T02:06:00+08:00,-0.499366,117.233366,2016-04-10,0.0
KOMATSU,PC400LC,8R,J30070,2019-01-10T03:25:00+09:00,-3.909833,122.387833,2019-01-09,16.0
KOMATSU,PC400LC,8R,J30067,2018-01-22T01:02:00+07:00,-7.6613,112.342166,2018-01-21,59.0
KOMATSU,PC400LC,8R,J30064,2017-01-10T01:07:00+07:00,-1.531199,127.407,2017-01-09,13.0
KOMATSU,PC400LC,8R,J30060,2016-03-01T14:23:00+08:00,2.060233,117.355033,2018-11-14,0.0
KOMATSU,PC400LC,8R,J30059,2017-06-10T01:58:00+08:00,-4.778499,119.648733,2017-06-09,12.0
KOMATSU,PC400LC,8R,J30054,2018-12-29T02:05:00+08:00,-2.9594,115.205467,2018-12-28,17.0
KOMATSU,PC400LC,8R,J30047,2018-10-26T02:13:00+08:00,-3.2769,115.069333,2018-10-25,0.0
KOMATSU,PC400LC,8R,J30040,2015-03-16T02:26:00+08:00,-0.548866,117.060433,2015-03-15,70.0
KOMATSU,PC400LC,8R,J30039,2019-01-10T02:23:00+08:00,1.0427,104.423166,2019-01-09,341.0
KOMATSU,PC400LC,8R,J30038,2015-08-17T01:36:00+07:00,-3.804466,103.8175,2015-08-16,698.0
KOMATSU,PC400LC,8R,J30024,2016-12-06T02:03:00+08:00,-7.768333,112.813533,2016-12-05,344.0
KOMATSU,PC400LC,8R,J30020,2015-10-02T07:59:00+08:00,-5.427833,121.934199,2018-01-14,0.0
KOMATSU,PC400LC,8R,J30017,2018-11-02T01:06:00+07:00,-3.754233,103.643666,2018-11-01,375.0
KOMATSU,PC400LC,8R,J30015,2016-03-30T08:30:00+07:00,-3.756866,103.632999,2018-09-11,742.0
KOMATSU,PC400LC,8R,J30010,2017-03-18T04:48:00+08:00,-6.1452,106.718567,2017-03-17,36.0
KOMATSU,PC400LC,8R,J30005,2018-02-20T02:19:00+08:00,-7.588499,112.670966,2018-02-19,710.0
KOMATSU,PC400LC,8R,J30003,2017-12-31T02:29:00+08:00,-0.5415,117.143567,2017-12-30,0.0
KOMATSU,PC400LC,8R,75155,2016-02-21T01:36:00+07:00,-1.142999,116.902533,2016-02-20,0.0
KOMATSU,PC400LC,8R,75150,2018-07-12T02:00:00+08:00,-3.2451,114.9789,2018-07-11,646.0
KOMATSU,PC400LC,8R,75149,2017-06-19T00:26:00+08:00,-3.6825,115.639066,2017-01-02,0.0
KOMATSU,PC400LC,8R,75148,2019-01-10T02:23:00+08:00,-3.887833,114.979867,2019-01-09,15.0
KOMATSU,PC400LC,8R,75147,2016-05-15T19:29:00+08:00,-0.502967,117.104066,2017-01-11,0.0
KOMATSU,PC400LC,8R,75142,2018-01-14T23:20:00+07:00,-2.948033,115.2276,2015-06-06,0.0
KOMATSU,PC400LC,8R,75141,2017-08-30T01:44:00+07:00,-2.945766,115.223433,2018-10-01,175.0
KOMATSU,PC400LC,8R,75140,2016-05-23T02:39:00+08:00,-3.0314,115.136633,2016-05-22,0.0
