manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,comm_setting_group,comm_setting_group_id,comm_setting_group_td,db_group,db_group_id,db_group_country,customer,customer_id,customer_code,customer_country
KOMATSU,PC130F,7,J12121,2018-12-31T01:09:00+07:00,1.525233,100.372866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA SURYA MAS,313041.0,28408,ID
KOMATSU,PC130F,7,J12120,2018-03-29T16:20:00+07:00,-6.191667,106.637666,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12119,2019-01-07T06:21:00+07:00,1.491933,101.781766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J12118,2019-01-10T01:29:00+07:00,0.3632,102.011166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12117,2019-01-10T01:07:00+07:00,1.494766,101.781699,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J12116,2019-01-10T01:29:00+07:00,1.531133,101.795467,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12115,2019-01-10T01:19:00+07:00,-1.363133,103.624033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KIRANA LESTARI ABADI,371817.0,31545,ID
KOMATSU,PC130F,7,J12114,2019-01-10T01:44:00+07:00,0.497266,101.370166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MILEK JAYA ABADI,437897.0,34575,ID
KOMATSU,PC130F,7,J12113,2018-11-20T05:34:00+07:00,0.622566,102.111966,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12112,2017-01-17T01:23:00+07:00,1.901766,101.5334,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12111,2018-12-11T10:45:00+07:00,-0.1325,102.9571,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12110,2019-01-08T01:29:00+07:00,-0.128466,102.936866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12109,2018-11-13T10:25:00+07:00,1.536699,101.795233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J12108,2018-12-28T09:01:00+07:00,-2.588466,105.471266,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12106,2018-03-28T00:42:00+07:00,0.410266,101.508633,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA AMAL GEMILANG,306496.0,15144,ID
KOMATSU,PC130F,7,J12105,2019-01-10T01:44:00+07:00,0.016699,101.921332,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA PRIMA MAS,421697.0,32422,ID
KOMATSU,PC130F,7,J12104,2018-02-14T16:49:00+07:00,0.473099,101.3938,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA AMAL GEMILANG,306496.0,15144,ID
KOMATSU,PC130F,7,J12103,2019-01-10T00:58:00+07:00,-2.592,105.483699,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12102,2018-03-27T23:29:00+07:00,0.4102,101.508733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA AMAL GEMILANG,306496.0,15144,ID
KOMATSU,PC130F,7,J12101,2019-01-09T00:55:00+07:00,-2.592032,105.483666,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12100,2018-12-15T01:28:00+07:00,-2.736166,105.3233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12099,2019-01-08T01:13:00+07:00,-3.1277,105.871766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12098,2019-01-05T06:50:00+07:00,-2.592,105.483832,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA PRIMA AGUNG,414797.0,33569,ID
KOMATSU,PC130F,7,J12097,2018-10-18T12:24:00+07:00,1.483866,100.3627,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA SURYA MAS,313041.0,28408,ID
KOMATSU,PC130F,7,J12095,2018-12-28T05:45:00+07:00,1.541833,100.313099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA SURYA MAS,313041.0,28408,ID
KOMATSU,PC130F,7,J12094,2019-01-10T02:13:00+08:00,0.575933,102.939066,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,TRISAKTI SUMBER ARTHA,301852.0,22403,ID
KOMATSU,PC130F,7,J12093,2019-01-10T01:03:00+07:00,-0.014532,101.907733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA PRIMA MAS,421697.0,32422,ID
KOMATSU,PC130F,7,J12092,2016-05-19T11:23:00+07:00,0.097266,101.174532,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BAJA JAYA NUSANTARA,415478.0,33225,ID
KOMATSU,PC130F,7,J12091,2019-01-10T01:15:00+07:00,-1.909,104.172199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENDRIC DWI CHARISTA FANG,448091.0,30110,ID
KOMATSU,PC130F,7,J12090,2019-01-10T00:53:00+07:00,-2.091667,104.438866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENDRIC DWI CHARISTA FANG,448091.0,30110,ID
KOMATSU,PC130F,7,J12089,2017-06-20T12:38:00+07:00,2.7827,117.0775,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DWIKARYA JAYA NUSANTARA,315008.0,28656,ID
KOMATSU,PC130F,7,J12088,2019-01-10T01:05:00+07:00,2.798666,117.095399,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DWIKARYA JAYA NUSANTARA,315008.0,28656,ID
KOMATSU,PC130F,7,J12087,2017-11-11T07:06:00+07:00,-1.982632,116.401166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DWIKARYA JAYA NUSANTARA,315008.0,28656,ID
KOMATSU,PC130F,7,J12086,2017-07-22T01:39:00+07:00,-1.405,116.359033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DWIKARYA JAYA NUSANTARA,315008.0,28656,ID
KOMATSU,PC130F,7,J12084,2019-01-10T01:24:00+07:00,-3.997866,122.5532,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SYARNIS PRATAMA,440165.0,33796,ID
KOMATSU,PC130F,7,J12083,2016-07-24T12:34:00+07:00,-2.298567,119.936099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BEND. PENGELUARAN DINAS,364438.0,32759,ID
KOMATSU,PC130F,7,J12082,2019-01-10T01:07:00+07:00,-3.297933,104.990499,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GADING CEMPAKA GRAHA,418278.0,23295,ID
KOMATSU,PC130F,7,J12081,2019-01-10T00:55:00+07:00,-3.313766,104.984167,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GADING CEMPAKA GRAHA,418278.0,23295,ID
KOMATSU,PC130F,7,J12080,2018-10-15T00:59:00+07:00,-3.370467,104.964033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GADING CEMPAKA GRAHA,418278.0,23295,ID
KOMATSU,PC130F,7,J12079,2019-01-10T01:32:00+07:00,-2.571199,112.255132,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMUR PANDANWANGI,415041.0,22866,ID
KOMATSU,PC130F,7,J12078,2017-12-11T17:00:00+07:00,-6.342299,108.048033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BEND PENG DINAS PSDA,415257.0,33432,ID
KOMATSU,PC130F,7,J12077,2019-01-10T01:08:00+07:00,0.1984,109.963733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,LINGKARINDAH PLANTATION,307333.0,26953,ID
KOMATSU,PC130F,7,J12076,2019-01-10T01:25:00+07:00,0.030732,111.456766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DINAS KEB PERTAMANAN,415039.0,33533,ID
KOMATSU,PC130F,7,J12075,2015-12-25T08:27:00+07:00,0.883166,102.057933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ZULKARNAIN,415037.0,33530,ID
KOMATSU,PC130F,7,J12074,2019-01-10T01:55:00+08:00,-2.174666,115.2246,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SENAMAS ENERGINDO MINERA,310935.0,26395,ID
KOMATSU,PC130F,7,J12073,2017-01-09T01:40:00+07:00,-1.239532,114.994633,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ROSWELL KARYA ABADI,396657.0,32697,ID
KOMATSU,PC130F,7,J12072,2015-05-26T15:48:00+07:00,2.322433,100.307466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PATEN ALAM LESTARI,418277.0,23822,ID
KOMATSU,PC130F,7,J12071,2019-01-10T01:41:00+07:00,0.684633,101.619766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SARANA PRIMA KARSA,417877.0,33717,ID
KOMATSU,PC130F,7,J12070,2016-09-08T00:35:00+07:00,-7.017967,109.9238,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BEN P KAS DPU KAB BATANG,413277.0,33361,ID
KOMATSU,PC130F,7,J12069,2019-01-09T00:21:00+07:00,3.698232,117.027933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J12068,2019-01-10T01:31:00+07:00,3.689333,116.904532,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J12064,2019-01-10T02:08:00+08:00,-3.8434,119.5458,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIZAL ISKANDAR,308974.0,27667,ID
KOMATSU,PC130F,7,J12063,2019-01-06T01:39:00+07:00,3.664733,117.036866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J12062,2019-01-10T00:03:00+07:00,3.7134,117.082899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J12061,2019-01-10T00:47:00+07:00,1.251733,109.492032,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MULTIDAYA FORTUNA,417977.0,33471,ID
KOMATSU,PC130F,7,J12060,2019-01-10T01:21:00+07:00,-2.100999,104.4327,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENDRIC DWI CHARISTA FANG,448091.0,30110,ID
KOMATSU,PC130F,7,J12059,2019-01-10T01:41:00+07:00,-6.329,106.685333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SIRAJASA BENTALATAMA,341457.0,23230,ID
KOMATSU,PC130F,7,J12058,2016-10-21T18:45:00+07:00,-3.703133,119.702199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BEND PENG DINAS PSDA,415257.0,33432,ID
KOMATSU,PC130F,7,J12057,2018-10-21T01:09:00+07:00,-3.777999,119.926566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RUT DIN PUK DATI II ENRE,415237.0,25610,ID
KOMATSU,PC130F,7,J12056,2016-10-02T00:12:00+07:00,-5.392299,119.554199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BEND.PEMEGANG KAS DIS.PR,446932.0,34846,ID
KOMATSU,PC130F,7,J12055,2018-05-14T10:34:00+07:00,-6.191933,106.6376,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12054,2019-01-10T01:11:00+07:00,0.502666,101.417899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12053,2019-01-10T01:28:00+07:00,-3.869466,103.966733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JOHAN PRATAMA,351037.0,18735,ID
KOMATSU,PC130F,7,J12052,2019-01-10T01:00:00+07:00,-2.2075,119.469899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JOHAN PRATAMA,351037.0,18735,ID
KOMATSU,PC130F,7,J12051,2019-01-10T01:26:00+07:00,-3.881266,103.966099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JOHAN PRATAMA,351037.0,18735,ID
KOMATSU,PC130F,7,J12050,2019-01-10T01:37:00+07:00,-3.430666,104.9059,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JOHAN PRATAMA,351037.0,18735,ID
KOMATSU,PC130F,7,J12049,2016-03-08T09:56:00+07:00,-1.362199,103.657899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JOHAN PRATAMA,351037.0,18735,ID
KOMATSU,PC130F,7,J12048,2018-07-21T21:57:00+07:00,-0.977866,102.964933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12047,2019-01-10T01:42:00+07:00,1.33,101.921067,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12046,2018-04-06T01:24:00+07:00,-0.980066,102.875366,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12044,2017-05-28T08:27:00+07:00,-0.714699,116.756199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA KARYA PERKASA,366777.0,31220,ID
KOMATSU,PC130F,7,J12043,2018-08-28T01:20:00+07:00,0.502632,101.4176,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA KARYA PERKASA,366777.0,31220,ID
KOMATSU,PC130F,7,J12042,2019-01-10T01:26:00+07:00,0.293567,102.488033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA KARYA PERKASA,366777.0,31220,ID
KOMATSU,PC130F,7,J12041,2019-01-10T00:52:00+07:00,0.293433,102.477666,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA KARYA PERKASA,366777.0,31220,ID
KOMATSU,PC130F,7,J12040,2018-04-30T01:30:00+07:00,-0.736799,116.776833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA KARYA PERKASA,366777.0,31220,ID
KOMATSU,PC130F,7,J12039,2017-01-22T01:27:00+07:00,0.316199,116.918766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA BANGUN PERSADA BAR,305113.0,26162,ID
KOMATSU,PC130F,7,J12038,2018-12-28T01:25:00+07:00,0.497166,101.370299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MILEK JAYA ABADI,437897.0,34575,ID
KOMATSU,PC130F,7,J12037,2019-01-10T01:24:00+07:00,-0.158866,101.362333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MILEK JAYA ABADI,437897.0,34575,ID
KOMATSU,PC130F,7,J12036,2019-01-10T01:30:00+07:00,0.497199,101.370233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MILEK JAYA ABADI,437897.0,34575,ID
KOMATSU,PC130F,7,J12035,2019-01-10T01:18:00+07:00,0.5027,101.4177,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12034,2016-08-01T16:42:00+07:00,0.193266,102.762199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CITRA HOLINDO,301099.0,20083,ID
KOMATSU,PC130F,7,J12033,2018-07-11T01:21:00+07:00,1.623066,101.725233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J12032,2019-01-10T02:27:00+08:00,-2.227566,112.024566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ANGKASA MITRA SEJATI,300950.0,20245,ID
KOMATSU,PC130F,7,J12029,2019-01-01T00:27:00+07:00,-1.318266,104.045933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BAJA JAYA NUSANTARA,415478.0,33225,ID
KOMATSU,PC130F,7,J12028,2018-08-01T00:09:00+07:00,-6.163099,106.669966,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12026,2017-07-21T01:05:00+07:00,-0.357199,101.857466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ALAM SEJATI ANUGRAH PERK,350957.0,30647,ID
KOMATSU,PC130F,7,J12025,2018-04-23T22:22:00+07:00,0.502533,101.417866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12024,2018-09-25T16:51:00+07:00,0.502367,101.417933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12023,2018-12-18T18:27:00+07:00,0.438666,102.072299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12022,2018-08-07T00:23:00+07:00,-6.163066,106.669899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWI INDAH RIAU MANDIRI,364237.0,30811,ID
KOMATSU,PC130F,7,J12021,2019-01-10T01:07:00+07:00,1.452466,100.835299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12020,2019-01-10T01:29:00+07:00,1.336533,101.9339,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12019,2016-08-17T01:30:00+07:00,-1.130299,103.470566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J12018,2019-01-10T01:07:00+07:00,2.924799,117.270999,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J12017,2019-01-10T01:23:00+07:00,-4.973232,122.381166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,STEVEN LIONO,440164.0,34321,ID
KOMATSU,PC130F,7,J12016,2018-11-30T15:38:00+07:00,-6.054899,106.512367,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,TRIKARYA ABADI PRIMA,306846.0,22184,ID
KOMATSU,PC130F,7,J12015,2018-11-29T01:07:00+07:00,-4.571266,136.839266,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,NAMLEA JAYA MANDIRI,318418.0,24061,ID
KOMATSU,PC130F,7,J12014,2015-07-03T12:32:00+07:00,-1.402666,110.1457,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,USAHA MANDIRI,364518.0,33588,ID
KOMATSU,PC130F,7,J12013,2019-01-10T02:02:00+08:00,3.453866,117.026799,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BENTENG MAS PERKASA,310592.0,29525,ID
KOMATSU,PC130F,7,J12012,2019-01-10T02:08:00+08:00,3.4538,117.026733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BENTENG MAS PERKASA,310592.0,29525,ID
KOMATSU,PC130F,7,J12011,2019-01-10T01:14:00+07:00,0.574867,111.503932,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA KETUNGAU,397218.0,32532,ID
KOMATSU,PC130F,7,J12010,2019-01-10T01:14:00+07:00,0.087899,109.993932,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CYRILUS HARINOWO,447231.0,35330,ID
KOMATSU,PC130F,7,J12009,2019-01-10T01:05:00+07:00,-2.018366,110.723567,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,META ESTETIKA GRAHA,307875.0,18602,ID
KOMATSU,PC130F,7,J12008,2019-01-10T01:34:00+07:00,-2.205633,110.753166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,META ESTETIKA GRAHA,307875.0,18602,ID
KOMATSU,PC130F,7,J12007,2019-01-10T01:23:00+07:00,1.4121,101.457632,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SERDANG HULU,415017.0,10714,ID
KOMATSU,PC130F,7,J12006,2019-01-10T01:33:00+07:00,-1.750766,110.315566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR ALAM CAHAYA MENTAR,393797.0,32180,ID
KOMATSU,PC130F,7,J12005,2017-09-30T09:33:00+07:00,-1.765499,110.3219,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR ALAM CAHAYA MENTAR,393797.0,32180,ID
KOMATSU,PC130F,7,J12004,2019-01-10T01:12:00+07:00,-2.686866,121.690033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KARYA LOEHA PERSADA,446853.0,35484,ID
KOMATSU,PC130F,7,J12003,2019-01-10T01:38:00+07:00,-0.866733,131.337166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KOPERASI KLASAVO,442904.0,34953,ID
KOMATSU,PC130F,7,J12001,2016-10-03T00:58:00+07:00,0.366266,111.306566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MESAMADI,414997.0,33508,ID
KOMATSU,PC130F,7,J12000,2018-12-21T16:43:00+07:00,-6.991633,110.168599,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,AMIN WAHYUDI,334358.0,29057,ID
KOMATSU,PC130F,7,J11997,2019-01-10T01:53:00+08:00,3.454033,117.026933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BENTENG MAS PERKASA,310592.0,29525,ID
KOMATSU,PC130F,7,J11996,2016-05-18T02:17:00+08:00,3.568832,117.132,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BENTENG MAS PERKASA,310592.0,29525,ID
KOMATSU,PC130F,7,J11995,2019-01-10T01:27:00+07:00,-1.908567,104.175433,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENDRIC DWI CHARISTA FANG,448091.0,30110,ID
KOMATSU,PC130F,7,J11994,2019-01-10T01:44:00+07:00,-1.908633,104.173166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENDRIC DWI CHARISTA FANG,448091.0,30110,ID
KOMATSU,PC130F,7,J11993,2016-12-30T01:26:00+07:00,0.970666,101.881466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J11992,2017-01-05T01:28:00+07:00,0.968066,101.8725,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J11991,2016-04-24T01:29:00+07:00,-1.028766,103.515166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIAU REZEKI ENGINEERING,320840.0,26983,ID
KOMATSU,PC130F,7,J11990,2019-01-10T01:05:00+07:00,-0.005,101.868633,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA PANCA MAKMUR,390177.0,20992,ID
KOMATSU,PC130F,7,J11989,2019-01-10T01:03:00+07:00,1.5402,100.310499,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA SURYA MAS,313041.0,28408,ID
KOMATSU,PC130F,7,J11988,2019-01-09T00:22:00+07:00,1.541866,100.313166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAHAYA SURYA MAS,313041.0,28408,ID
KOMATSU,PC130F,7,J11987,2019-01-10T01:06:00+07:00,1.410299,101.535732,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,PC130F,7,J11986,2019-01-10T01:16:00+07:00,-1.889933,104.164966,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA KHATULISTIWA JAYA,303952.0,16220,ID
KOMATSU,PC130F,7,J11985,2016-06-07T01:14:00+07:00,-1.876432,104.1595,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA KHATULISTIWA JAYA,303952.0,16220,ID
KOMATSU,PC130F,7,J11984,2018-06-03T07:38:00+07:00,-2.085132,103.976733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA KHATULISTIWA JAYA,303952.0,16220,ID
KOMATSU,PC130F,7,J11983,2017-05-26T19:54:00+07:00,1.564199,101.7909,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J11982,2016-10-19T15:44:00+07:00,1.560132,101.747,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIRA PUTRA PERKASA,300719.0,12052,ID
KOMATSU,PC130F,7,J11979,2019-01-10T01:03:00+07:00,3.689466,116.904633,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAXIMA KARYA UTAMA,374337.0,31655,ID
KOMATSU,PC130F,7,J11978,2018-12-01T07:52:00+07:00,0.287466,116.896067,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,TRI TUNGGAL MANDIRI,305175.0,14011,ID
KOMATSU,PC130F,7,J11977,2017-04-23T00:57:00+07:00,-0.6757,116.827367,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,TRI TUNGGAL MANDIRI,305175.0,14011,ID
KOMATSU,PC130F,7,J11976,2019-01-10T00:55:00+07:00,-3.050166,104.8032,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DUTAREKA MANDIRI,307592.0,27425,ID
KOMATSU,PC130F,7,J11975,2017-07-24T14:37:00+07:00,-2.4307,111.725266,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BUKIT TELAWI,403317.0,25697,ID
KOMATSU,PC130F,7,J11974,2017-12-07T11:11:00+07:00,-0.796933,101.9145,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BUMI RAYA MESTIKA,405957.0,30758,ID
