manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,abnormality_code,abnormality_name,local_datetime,abnormality_smr,abnomrmality_onmonitor,abnormality_onmonitor_id,abnormality_action_level,abnormality_type,abnormality_type_id
KOMATSU,PC200,8M0,C19320,2019-01-10T01:33:00+07:00,-0.424666,117.275833,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T23:55:28+07:00,888910.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19286,2019-01-10T01:41:32+07:00,-2.897,133.816466,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T07:11:37+07:00,108488.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19254,2019-01-10T01:30:37+07:00,-3.776667,103.823733,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T23:47:20+07:00,158021.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19254,2019-01-10T01:30:37+07:00,-3.776667,103.823733,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:31:39+07:00,157785.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19137,2019-01-10T01:10:00+07:00,-1.3952,101.733099,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T23:59:40+07:00,430836.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C19137,2019-01-10T01:10:00+07:00,-1.3952,101.733099,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T07:32:49+07:00,429890.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C19054,2019-01-10T01:17:39+07:00,-0.190499,115.926833,DAZQKR,AIR CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T06:56:31+07:00,216277.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C19050,2019-01-10T01:13:39+07:00,-1.890233,100.845732,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:52:46+07:00,119885.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19042,2019-01-10T01:29:39+07:00,-3.031966,106.683567,CA559,RAIL PRESS LOW ERROR,2019-01-09T20:33:58+07:00,135896.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C19042,2019-01-10T01:29:39+07:00,-3.031966,106.683567,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T07:21:40+07:00,135885.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C19022,2019-01-10T01:00:00+07:00,-0.995666,103.392166,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:19:51+07:00,50523.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C19022,2019-01-10T01:00:00+07:00,-0.995666,103.392166,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T08:20:20+07:00,50523.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C19012,2019-01-10T01:39:39+08:00,-1.834066,113.857733,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:23:45+08:00,252505.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18939,2019-01-10T02:12:39+08:00,-2.737133,112.440033,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T05:58:55+07:00,254861.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18933,2019-01-10T02:19:39+08:00,-2.863633,112.318832,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:40:41+07:00,233952.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18909,2019-01-10T01:20:00+07:00,0.308433,115.5719,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:55:18+07:00,240480.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18897,2019-01-10T01:22:39+07:00,-0.156566,114.872566,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T23:53:02+07:00,297498.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18897,2019-01-10T01:22:39+07:00,-0.156566,114.872566,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T01:45:08+07:00,296496.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T07:22:13+07:00,168054.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DHSJMA,TRAVEL PPC P.SENSOR;BACKWARD RIGHT + DEFECTIVE FUNCTION,2019-01-09T07:22:13+07:00,168054.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DHSHMA,TRAVEL PPC P.SENSOR;BACKWARD LEFT + DEFECTIVE FUNCTION,2019-01-09T07:22:13+07:00,168054.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DHSGMA,TRAVEL PPC P.SENSOR;FORWARD RIGHT + DEFECTIVE FUNCTION,2019-01-09T07:22:13+07:00,168054.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DHSFMA,TRAVEL PPC P.SENSOR;FORWARD LEFT + DEFECTIVE FUNCTION,2019-01-09T07:22:13+07:00,168054.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DB2QKR,C/R ENG CNTRLR CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T07:22:15+07:00,168054.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DA2QKR,G/P CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T10:00:02+07:00,168054.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DA29KQ,G/P CONTROLLER MODEL SELECT LINE + MODEL SELECT SIGNAL MISSMATCH,2019-01-09T10:00:40+07:00,168054.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18876,2019-01-10T02:35:39+08:00,-2.235933,115.455566,DA26KP,G/P CONTROLLER OUTPUT SENSOR LINE 2 + OUT PUT VOLTAGE DROP,2019-01-09T07:22:11+07:00,168054.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DXE0KA,LS CONTROL EPC SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T16:03:38+07:00,179147.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DXA9KA,PC-EPC(R) SOLENOIDE VALVE + OPEN CIRCUIT,2019-01-09T16:03:38+07:00,179147.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DXA8KA,PC-EPC(F) SOLENOIDE VALVE + OPEN CIRCUIT,2019-01-09T16:03:38+07:00,179147.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DWK0KA,2-STAGE RELIEF SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T16:03:39+07:00,179147.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DW45KA,SWING BRAKE SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T16:03:39+07:00,179147.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18875,2019-01-09T02:16:39+08:00,-2.290966,114.873567,DB2QKR,C/R ENG CNTRLR CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T15:53:11+07:00,179146.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18861,2019-01-10T01:30:40+07:00,-6.3269,106.734366,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T07:34:14+07:00,188132.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18858,2019-01-10T01:37:00+07:00,-1.404633,101.7426,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T16:45:44+07:00,422250.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18851,2019-01-10T01:04:00+07:00,-2.429966,119.823232,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T11:35:40+07:00,59911.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18848,2019-01-08T01:00:00+07:00,-4.315366,139.330766,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T05:42:27+07:00,75133.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18840,2019-01-10T01:25:00+07:00,-0.6915,117.046833,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:04:14+07:00,452543.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18833,2019-01-10T02:59:01+08:00,-3.059033,115.1407,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T00:00:17+07:00,522249.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18832,2019-01-10T01:41:00+07:00,-6.875833,107.190066,CA132,THROTTLE SENSOR LOW ERROR,2019-01-09T01:39:53+07:00,402162.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18828,2019-01-10T01:32:40+07:00,-5.575633,105.192133,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:56:18+07:00,142026.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18828,2019-01-10T01:32:40+07:00,-5.575633,105.192133,DB2QKR,C/R ENG CNTRLR CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T17:06:55+07:00,142534.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18828,2019-01-10T01:32:40+07:00,-5.575633,105.192133,D19JKZ,PERSONAL CODE RELAY + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T08:10:52+07:00,142031.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18826,2019-01-10T02:27:40+08:00,-0.805533,117.0945,DB2QKR,C/R ENG CNTRLR CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T11:04:33+07:00,314176.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18819,2019-01-10T01:25:40+07:00,-7.022466,110.796266,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:53:15+07:00,205373.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18730,2019-01-10T02:42:00+08:00,-0.675066,116.937466,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:19:22+07:00,389104.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18695,2019-01-10T02:24:41+08:00,-3.578533,115.628433,CA559,RAIL PRESS LOW ERROR,2019-01-09T09:10:28+07:00,464640.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18692,2019-01-10T02:10:00+08:00,-0.194266,117.1625,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T00:05:21+07:00,574915.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,DXA9KA,PC-EPC(R) SOLENOIDE VALVE + OPEN CIRCUIT,2019-01-09T11:07:22+07:00,164747.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,DXA8KA,PC-EPC(F) SOLENOIDE VALVE + OPEN CIRCUIT,2019-01-09T11:07:22+07:00,164747.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,DAFQKR,MONITOR CNTRLR CAN COMMUNICATON 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T10:23:11+07:00,164747.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,CA553,RAIL PRESS HIGH ERROR,2019-01-09T11:37:55+07:00,164747.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,CA451,RAIL PRESS SENSOR HIGH ERROR,2019-01-09T14:11:56+07:00,164747.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,CA449,RAIL PRESS VERY HIGH ERROR,2019-01-09T14:20:19+07:00,164747.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18686,2019-01-05T13:55:25+07:00,2.4575,98.066099,CA272,IMV/PCV1 OPEN ERROR,2019-01-09T11:59:36+07:00,164747.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18666,2019-01-09T02:15:41+08:00,1.864833,117.2515,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T01:52:16+07:00,351159.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18665,2019-01-10T01:29:41+07:00,-0.4126,116.874,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T02:16:19+07:00,376449.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18663,2019-01-10T01:29:41+07:00,-0.567333,116.927367,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T01:50:48+07:00,488495.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18663,2019-01-10T01:29:41+07:00,-0.567333,116.927367,CA132,THROTTLE SENSOR LOW ERROR,2019-01-09T21:22:44+07:00,488931.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18659,2019-01-10T01:18:41+07:00,-2.737433,114.354933,DAZQKR,AIR CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T09:17:37+07:00,102334.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18646,2019-01-10T01:26:41+07:00,-9.867766,123.664,CA553,RAIL PRESS HIGH ERROR,2019-01-09T06:50:50+07:00,133725.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18518,2019-01-10T01:42:00+07:00,-2.124699,121.363766,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:21:48+07:00,193113.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18451,2019-01-10T02:07:00+08:00,-0.193567,117.157766,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T06:08:25+07:00,582283.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC200,8M0,C18406,2019-01-10T01:42:42+07:00,-6.3421,107.1969,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T12:25:40+07:00,264380.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18359,2019-01-10T01:39:42+07:00,-2.179566,115.513033,CA131,THROTTLE SENSOR HIGH ERROR,2019-01-09T00:13:25+07:00,293250.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18352,2019-01-10T01:25:00+07:00,-0.622433,117.185333,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T04:02:02+07:00,429747.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18351,2019-01-10T01:32:43+07:00,-3.281599,115.070766,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T05:24:17+07:00,269902.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18350,2019-01-10T02:06:43+08:00,1.862233,117.258466,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:33:38+07:00,400864.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18345,2018-07-19T10:45:12+07:00,-3.196799,115.088966,DR21KX,F-O-V AUX CAMERA2 IMAGE REVERSE I/P + INPUT SIGNAL OUT OF SCOPE,2019-01-09T10:56:47+07:00,408508.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18338,2019-01-10T02:31:00+08:00,-6.882533,112.306667,CA331,INJ #2(L#2) OPEN/SHORT ERROR,2019-01-09T20:52:26+07:00,264817.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18338,2019-01-10T02:31:00+08:00,-6.882533,112.306667,CA331,INJ #2(L#2) OPEN/SHORT ERROR,2019-01-09T08:21:13+07:00,264224.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18336,2019-01-10T01:28:27+07:00,-7.702899,126.331933,DW91KA,TRAVEL NEUTRAL SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T04:28:54+07:00,586528.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18331,2019-01-10T01:27:43+07:00,1.297,97.580399,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:12:21+07:00,104686.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18263,2019-01-10T01:32:43+07:00,-8.1064,111.649933,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T10:39:09+07:00,229285.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18222,2019-01-10T01:42:43+07:00,-6.795866,107.953133,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T07:09:49+07:00,416576.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18217,2019-01-10T01:14:00+07:00,4.6958,96.174233,D862KA,KOMTRAX GPS ANTENNA CABLE + OPEN CIRCUIT,2019-01-09T04:56:33+07:00,291871.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18196,2019-01-10T01:11:00+07:00,3.660366,117.235132,DW45KA,SWING BRAKE SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T10:31:35+07:00,524639.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18195,2019-01-10T02:17:43+08:00,-2.236733,115.470732,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:48:55+07:00,597500.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18181,2019-01-10T01:43:44+07:00,-2.447032,115.464066,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T08:48:38+07:00,236447.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18163,2019-01-10T01:30:43+07:00,-3.9739,137.615533,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T06:00:42+07:00,183249.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18163,2019-01-10T01:30:43+07:00,-3.9739,137.615533,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:00:42+07:00,183249.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C18135,2019-01-10T01:24:00+07:00,-1.0527,114.6769,DXE0KA,LS CONTROL EPC SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T04:12:44+07:00,603868.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18112,2019-01-10T01:28:00+07:00,-3.460399,114.781866,CA559,RAIL PRESS LOW ERROR,2019-01-09T09:08:01+07:00,311275.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18112,2019-01-10T01:28:00+07:00,-3.460399,114.781866,CA2249,RAIL PRESS VERY LOW ERROR,2019-01-09T09:09:16+07:00,311276.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C18105,2019-01-10T03:18:44+09:00,1.411199,124.971067,DAFQKR,MONITOR CNTRLR CAN COMMUNICATON 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T16:05:55+07:00,198432.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18105,2019-01-10T03:18:44+09:00,1.411199,124.971067,CA559,RAIL PRESS LOW ERROR,2019-01-09T10:22:58+07:00,198163.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18103,2019-01-10T03:20:44+09:00,-2.950467,119.365766,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T07:11:57+07:00,213881.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18045,2019-01-10T01:39:00+07:00,-3.648866,135.178766,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T04:15:35+07:00,433270.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18044,2019-01-10T02:46:45+08:00,-3.261133,122.290132,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:52:41+07:00,333295.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C18014,2019-01-10T01:28:45+07:00,-2.595166,106.669266,DAZQKR,AIR CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T07:48:50+07:00,84917.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C18003,2019-01-10T02:03:00+08:00,-2.513633,121.5127,DHSJMA,TRAVEL PPC P.SENSOR;BACKWARD RIGHT + DEFECTIVE FUNCTION,2019-01-09T02:19:25+07:00,240612.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C17995,2019-01-10T01:33:45+07:00,0.993133,124.8744,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:30:01+07:00,388986.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C17946,2019-01-10T01:25:45+07:00,-1.815533,132.496566,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T04:59:45+07:00,170058.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17933,2019-01-10T01:20:00+07:00,1.147933,117.688567,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T00:31:45+07:00,382636.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17925,2019-01-10T01:48:45+07:00,-6.8639,111.511933,DWA2KA,ATT SERV VALVE CHANGEOVER SOLENOID + OPEN CIRCUIT,2019-01-09T10:37:13+07:00,288192.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C17924,2019-01-10T01:12:45+07:00,-6.886667,111.524799,DWA2KA,ATT SERV VALVE CHANGEOVER SOLENOID + OPEN CIRCUIT,2019-01-09T06:07:59+07:00,370827.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C17915,2019-01-10T01:30:45+07:00,-8.568033,115.416199,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T08:14:07+07:00,213656.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17843,2019-01-10T01:40:46+07:00,-4.270066,121.559199,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:31:30+07:00,242555.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17838,2018-11-29T14:53:48+07:00,-2.890399,121.949266,DAFQKR,MONITOR CNTRLR CAN COMMUNICATON 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T06:45:09+07:00,329259.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17838,2018-11-29T14:53:48+07:00,-2.890399,121.949266,DAFGMC,GPS MODULE + MALFUNCTION,2019-01-09T00:05:30+07:00,329259.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17756,2019-01-10T01:02:00+07:00,1.903766,117.293499,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T15:28:27+07:00,1213043.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17755,2019-01-10T01:43:46+07:00,-6.886166,111.525266,DHSDMA,BUCKET DUMP PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T06:39:34+07:00,393871.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C17755,2019-01-10T01:43:46+07:00,-6.886166,111.525266,DHS4MA,BUCKET CURL PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T06:39:34+07:00,393871.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C17755,2019-01-10T01:43:46+07:00,-6.886166,111.525266,DHPAMA,FRONT PUMP OIL PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T06:39:34+07:00,393871.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC200,8M0,C17716,2019-01-10T01:32:47+07:00,-2.567666,140.712733,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T05:39:00+07:00,185627.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17695,2019-01-10T01:29:00+07:00,-7.816799,110.0288,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:32:48+07:00,312929.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17692,2019-01-10T01:16:46+07:00,-0.753533,131.6044,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T06:28:38+07:00,99457.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17674,2019-01-10T01:25:00+07:00,-6.347367,106.997,B@BCNS,COOLANT + OVERHEAT,2019-01-09T01:01:37+07:00,497838.0,Yes,1.0,L02,Mechanical,1.0
KOMATSU,PC200,8M0,C17594,2019-01-10T01:45:48+07:00,-4.202367,121.6263,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T05:49:00+07:00,287134.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC200,8M0,C17593,2019-01-10T01:40:00+07:00,-2.817166,122.153533,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:00:25+07:00,781556.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC200,8M0,C17557,2019-01-10T01:41:48+07:00,-2.058099,133.685333,CA132,THROTTLE SENSOR LOW ERROR,2019-01-09T13:25:46+07:00,135155.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC200,8M0,C17549,2019-01-10T02:01:00+08:00,-0.1921,117.150132,DW45KA,SWING BRAKE SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T17:46:52+07:00,848827.0,Yes,1.0,L03,Electrical,0.0
