manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_caution_caution_name,daily_caution_caution_id
KOMATSU,PC200,8M0,C17351,2018-05-19T01:45:40+07:00,-6.3544,106.9951,2018-02-18,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17350,2018-07-23T01:44:00+07:00,-6.354299,106.995732,2018-06-22,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17349,2019-01-10T01:30:49+07:00,-6.354566,106.995366,2019-01-08,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17348,2018-06-02T01:45:42+07:00,-6.354666,106.994799,2018-05-14,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17347,2018-12-13T01:50:45+07:00,-6.354532,106.995633,2018-11-03,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17346,2019-01-10T01:39:00+07:00,-6.347166,106.996866,2019-01-04,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17345,2019-01-10T01:43:49+07:00,-6.354699,106.995166,2018-12-12,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17344,2019-01-10T01:31:00+07:00,-6.348433,106.996332,2018-12-26,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17337,2019-01-10T01:56:49+07:00,-2.416833,102.678567,2018-08-11,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17335,2019-01-10T01:35:00+07:00,-6.356799,106.999099,2019-01-02,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17334,2019-01-10T01:36:00+07:00,-6.357166,106.999466,2018-12-28,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17333,2019-01-10T01:16:00+07:00,-6.343866,106.994299,2019-01-03,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17325,2019-01-10T01:37:48+07:00,-6.354566,106.995333,2018-12-25,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17324,2019-01-10T01:01:00+07:00,-2.533966,133.452999,2018-07-07,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17323,2019-01-10T01:20:00+07:00,-6.343966,106.994299,2018-09-19,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17322,2019-01-10T01:17:00+07:00,-6.354733,106.994899,2018-11-28,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17314,2019-01-10T01:18:00+07:00,-6.356866,106.999199,2019-01-08,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17313,2019-01-10T01:36:49+07:00,-3.825132,102.345033,2018-06-05,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17311,2019-01-10T01:20:00+07:00,-0.625399,102.993133,2019-01-03,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C17212,2019-01-10T01:25:00+07:00,0.628699,111.347199,2018-09-08,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17206,2019-01-10T01:05:00+07:00,-3.220566,114.995233,2018-11-04,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17203,2019-01-10T01:03:49+07:00,-6.1013,106.546266,2019-01-09,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17203,2019-01-10T01:03:49+07:00,-6.1013,106.546266,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17202,2019-01-10T01:28:00+07:00,-9.799333,124.639066,2018-10-18,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17201,2019-01-10T01:32:50+07:00,-3.950333,102.613866,2018-01-25,Engine oil level,4.0
KOMATSU,PC200,8M0,C17200,2019-01-10T01:23:50+07:00,-3.747166,102.520966,2018-10-08,Engine oil level,4.0
KOMATSU,PC200,8M0,C17198,2018-12-06T03:28:47+09:00,-0.820467,135.569033,2018-01-27,Engine oil level,4.0
KOMATSU,PC200,8M0,C17197,2019-01-10T01:27:50+07:00,-2.666166,136.298599,2018-07-10,Engine oil level,4.0
KOMATSU,PC200,8M0,C17196,2018-04-02T02:15:41+08:00,-5.2102,140.017899,2018-03-22,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C17191,2019-01-10T01:13:00+07:00,-0.608066,100.753099,2018-12-04,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C17189,2019-01-10T02:22:00+08:00,-3.655033,115.612666,2019-01-03,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C17186,2019-01-10T02:18:00+08:00,-0.788466,114.9357,2018-11-13,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17181,2017-11-01T00:00:35+07:00,-3.461099,114.782299,2017-10-24,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C17180,2019-01-10T00:37:50+07:00,-3.461166,114.781833,2018-11-30,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17174,2019-01-10T01:13:50+07:00,-7.798932,110.224099,2018-09-06,Engine oil level,4.0
KOMATSU,PC200,8M0,C17173,2019-01-09T07:46:50+08:00,0.534867,116.1033,2017-11-28,Engine oil level,4.0
KOMATSU,PC200,8M0,C17172,2019-01-10T02:44:00+08:00,-3.6271,115.622066,2018-12-14,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17171,2019-01-10T01:26:48+07:00,-3.325599,105.234099,2018-12-07,Engine oil level,4.0
KOMATSU,PC200,8M0,C17170,2019-01-10T02:41:50+08:00,-3.625933,115.621466,2019-01-08,Engine oil level,4.0
KOMATSU,PC200,8M0,C17046,2019-01-10T01:30:00+07:00,-6.346166,106.997533,2019-01-07,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17045,2019-01-10T01:41:00+07:00,-6.170433,106.924233,2018-10-15,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17043,2019-01-10T02:27:51+08:00,2.007466,117.3488,2018-09-23,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17042,2019-01-10T02:23:51+08:00,-0.146566,117.167399,2018-12-29,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17041,2018-02-25T02:19:00+08:00,-2.063266,110.964733,2018-02-15,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C17039,2019-01-10T02:16:00+08:00,-0.1652,117.149033,2018-12-19,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17038,2019-01-10T01:06:51+07:00,-5.175166,119.489066,2019-01-02,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17037,2019-01-10T02:32:51+08:00,-2.190766,111.021566,2018-10-15,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C17030,2019-01-10T01:04:51+07:00,-0.102967,109.637766,2018-10-31,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17029,2019-01-10T01:39:51+07:00,-0.125333,109.631699,2018-12-04,Water separator monitor,30.0
KOMATSU,PC200,8M0,C17018,2019-01-09T02:26:51+08:00,-0.984766,114.3583,2018-07-25,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16983,2019-01-10T01:36:52+07:00,1.052367,104.123966,2018-12-22,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16982,2019-01-10T02:26:52+08:00,-1.687632,113.859199,2018-11-28,Engine oil level,4.0
KOMATSU,PC200,8M0,C16982,2019-01-10T02:26:52+08:00,-1.687632,113.859199,2018-11-28,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16913,2019-01-10T01:03:52+07:00,-8.721432,115.221166,2018-12-29,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16876,2016-06-29T07:41:05+07:00,-1.318832,132.281833,2018-03-23,Engine oil level,4.0
KOMATSU,PC200,8M0,C16875,2018-11-29T01:25:50+07:00,-3.808099,137.3613,2018-11-23,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16873,2019-01-10T01:46:52+07:00,-0.386733,116.912999,2017-11-18,Engine oil level,4.0
KOMATSU,PC200,8M0,C16872,2018-08-27T01:44:47+07:00,-6.3546,106.994833,2018-04-04,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16865,2019-01-09T01:51:53+07:00,-7.816866,111.976033,2018-11-05,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16862,2019-01-10T01:22:00+07:00,-1.293099,101.2083,2018-03-22,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16858,2019-01-10T01:49:53+07:00,-7.7065,126.320467,2018-05-18,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16857,2019-01-10T01:16:53+07:00,-2.147999,106.139366,2018-07-23,Engine oil level,4.0
KOMATSU,PC200,8M0,C16839,2018-12-05T17:01:43+07:00,-2.442166,139.912899,2018-11-14,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16839,2018-12-05T17:01:43+07:00,-2.442166,139.912899,2018-11-14,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16835,2019-01-09T01:09:00+07:00,-6.873932,107.037199,2018-10-14,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16834,2017-11-30T01:29:39+07:00,-6.345633,107.004099,2017-11-29,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16833,2019-01-10T01:19:53+07:00,-6.7944,107.439532,2018-01-11,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16832,2019-01-10T01:35:53+07:00,-0.557533,127.372733,2018-10-12,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16830,2019-01-10T02:10:00+08:00,2.001966,117.378866,2018-11-24,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16829,2019-01-10T02:26:00+08:00,-0.593166,116.986233,2019-01-06,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16826,2019-01-10T01:13:53+07:00,-9.317466,125.002967,2018-08-16,Engine oil level,4.0
KOMATSU,PC200,8M0,C16823,2019-01-10T01:36:53+07:00,-2.666033,136.298567,2018-11-24,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16810,2018-11-20T00:45:03+07:00,-5.151332,119.538766,2018-09-11,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16809,2019-01-10T01:02:53+07:00,1.384666,127.4915,2017-11-17,Engine oil level,4.0
KOMATSU,PC200,8M0,C16808,2019-01-10T01:27:00+07:00,-2.7652,106.468633,2017-12-31,Engine oil level,4.0
KOMATSU,PC200,8M0,C16796,2018-12-17T11:27:32+07:00,-8.425633,140.4584,2018-08-05,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16738,2018-12-31T01:13:52+07:00,-0.870266,116.0409,2018-11-08,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16737,2019-01-10T01:26:53+07:00,-0.883499,115.793366,2018-10-26,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16735,2019-01-10T02:11:52+08:00,-0.966366,110.4094,2018-12-27,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16734,2019-01-09T02:23:00+08:00,-0.947233,110.5401,2018-11-22,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16733,2019-01-10T02:18:53+08:00,-0.957999,110.395599,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16732,2019-01-10T01:11:53+07:00,-1.841166,111.212367,2018-12-26,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16731,2019-01-10T01:01:00+07:00,-1.8908,111.277733,2018-08-11,Engine oil level,4.0
KOMATSU,PC200,8M0,C16728,2019-01-10T01:47:53+07:00,-2.710732,111.039633,2018-09-05,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16727,2019-01-09T02:22:53+08:00,0.948266,111.262733,2018-09-25,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16726,2019-01-10T01:13:00+07:00,2.089699,117.451866,2018-12-30,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16683,2019-01-10T01:45:00+07:00,0.588266,117.593232,2018-11-20,Engine oil level,4.0
KOMATSU,PC200,8M0,C16682,2019-01-10T01:44:00+07:00,0.645166,117.563699,2018-01-12,Engine oil level,4.0
KOMATSU,PC200,8M0,C16681,2018-04-03T01:40:00+07:00,-8.621033,114.039366,2017-10-29,Engine oil level,4.0
KOMATSU,PC200,8M0,C16679,2019-01-07T11:20:00+07:00,2.2027,117.285966,2018-08-26,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16673,2019-01-10T01:44:00+07:00,-0.889433,115.983466,2018-11-12,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16673,2019-01-10T01:44:00+07:00,-0.889433,115.983466,2018-11-12,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16664,2018-08-18T01:41:50+07:00,-3.4607,114.781966,2018-08-16,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16629,2019-01-01T01:53:53+07:00,-4.7088,122.012367,2018-12-10,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16628,2019-01-10T01:26:54+07:00,-3.507866,114.826866,2018-09-24,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16627,2019-01-10T01:44:53+07:00,2.308633,117.360366,2018-12-12,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16623,2019-01-10T01:23:55+07:00,-9.952666,120.066933,2018-10-13,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16620,2019-01-09T01:28:55+07:00,-2.195833,115.5696,2018-10-25,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16619,2019-01-10T01:58:55+07:00,-3.4601,114.781966,2019-01-08,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16587,2019-01-10T01:26:55+07:00,3.389666,97.843733,2018-12-07,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16586,2019-01-10T01:41:55+07:00,-3.307032,114.940066,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16585,2018-05-24T01:16:47+07:00,-3.095966,115.107933,2018-05-23,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16583,2019-01-10T01:24:55+07:00,-3.080599,115.115766,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16579,2019-01-10T01:31:55+07:00,-2.815566,114.939199,2018-12-07,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16578,2018-02-02T01:16:00+07:00,-1.646766,113.5144,2017-12-25,Engine oil level,4.0
KOMATSU,PC200,8M0,C16577,2019-01-10T01:48:55+07:00,-6.752399,110.9888,2018-11-17,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16572,2019-01-09T12:27:23+07:00,-3.730467,103.735066,2018-10-08,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16565,2019-01-10T01:31:55+07:00,-8.566033,121.260966,2019-01-05,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16563,2018-12-03T01:16:54+07:00,0.324766,111.526933,2018-05-02,Engine oil level,4.0
KOMATSU,PC200,8M0,C16562,2019-01-10T01:20:00+07:00,0.566366,117.581099,2017-10-11,Engine oil level,4.0
KOMATSU,PC200,8M0,C16560,2019-01-10T01:28:52+09:00,-3.025166,134.444199,2018-10-30,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16554,2019-01-10T01:01:55+07:00,-6.8563,107.1313,2018-01-10,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16551,2018-03-14T01:38:33+07:00,-5.228932,140.517999,2018-03-13,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16550,2019-01-10T01:23:00+07:00,-6.032866,105.949299,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16547,2018-06-27T01:13:00+07:00,-1.5869,113.848633,2018-04-04,Engine oil level,4.0
KOMATSU,PC200,8M0,C16542,2019-01-10T01:38:56+07:00,0.716432,124.274466,2018-09-09,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16541,2019-01-10T02:24:55+08:00,-2.147533,115.581133,2018-10-05,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16539,2019-01-10T01:31:55+07:00,-6.925433,109.890866,2018-04-17,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16538,2019-01-10T01:44:55+07:00,-6.977466,110.069966,2018-08-01,Engine oil level,4.0
KOMATSU,PC200,8M0,C16537,2019-01-10T03:43:55+09:00,-1.141933,134.110766,2018-03-14,Engine oil level,4.0
KOMATSU,PC200,8M0,C16536,2019-01-10T01:42:55+07:00,1.311099,101.207566,2018-03-07,Engine oil level,4.0
KOMATSU,PC200,8M0,C16532,2019-01-10T01:14:56+07:00,0.896833,124.079833,2018-07-25,Engine oil level,4.0
KOMATSU,PC200,8M0,C16531,2019-01-10T01:03:51+07:00,-8.520933,140.5414,2018-12-06,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16530,2019-01-10T01:42:00+07:00,4.967466,97.440433,2018-08-01,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16529,2019-01-10T03:11:00+09:00,-1.144466,133.878366,2018-10-07,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16528,2019-01-10T02:46:56+08:00,-2.1515,115.507799,2018-11-11,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16526,2019-01-10T01:18:56+07:00,-7.152133,112.6326,2018-07-31,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16524,2019-01-10T01:36:56+07:00,-2.765633,106.468766,2018-09-18,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16522,2019-01-10T01:21:47+07:00,-4.106699,136.2319,2018-11-08,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16518,2018-03-14T01:40:34+07:00,-5.228932,140.517933,2018-02-15,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16516,2019-01-10T04:34:43+08:00,-2.146067,115.5859,2018-12-25,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16515,2019-01-10T01:27:56+07:00,-7.9046,110.0509,2018-09-29,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16514,2019-01-10T01:10:56+07:00,-6.995533,110.369633,2018-08-18,Battery charge,3.0
KOMATSU,PC200,8M0,C16513,2019-01-10T01:57:56+07:00,-6.976966,109.633699,2017-11-04,Engine oil level,4.0
KOMATSU,PC200,8M0,C16511,2019-01-10T01:27:56+07:00,-2.459266,115.505499,2018-12-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16510,2019-01-10T01:15:51+07:00,-8.058567,111.139133,2018-04-30,Engine oil level,4.0
KOMATSU,PC200,8M0,C16509,2019-01-10T01:07:00+07:00,-2.128666,101.200866,2018-08-19,Engine oil level,4.0
KOMATSU,PC200,8M0,C16495,2019-01-10T01:06:55+07:00,-8.722766,115.188099,2018-04-22,Engine oil level,4.0
KOMATSU,PC200,8M0,C16493,2019-01-10T01:19:00+07:00,-0.089733,110.356533,2019-01-08,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16491,2018-03-20T03:15:41+09:00,-6.9263,139.532399,2017-11-10,Engine oil level,4.0
KOMATSU,PC200,8M0,C16490,2019-01-10T01:19:56+07:00,-0.853433,133.199633,2018-04-14,Engine oil level,4.0
KOMATSU,PC200,8M0,C16488,2019-01-10T01:20:56+07:00,-2.534933,112.133699,2018-11-14,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16487,2019-01-10T01:13:56+07:00,-7.719867,126.282,2017-12-17,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16486,2019-01-10T01:25:00+07:00,-3.7488,103.775433,2018-10-16,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16485,2019-01-10T01:29:56+07:00,-3.311533,119.822133,2018-12-02,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16483,2019-01-04T02:22:56+08:00,-0.6734,116.936667,2018-08-25,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16481,2019-01-10T01:08:56+07:00,-8.613333,114.0494,2018-11-26,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16478,2019-01-10T01:24:55+07:00,-8.724433,115.188567,2018-11-25,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16477,2018-12-20T01:37:00+07:00,-0.718433,132.158932,2018-06-15,Engine oil level,4.0
KOMATSU,PC200,8M0,C16476,2018-12-22T03:14:55+09:00,-0.759733,131.781199,2018-09-07,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16457,2019-01-10T01:39:55+07:00,-0.989099,133.886332,2018-08-25,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16457,2019-01-10T01:39:55+07:00,-0.989099,133.886332,2018-08-25,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16457,2019-01-10T01:39:55+07:00,-0.989099,133.886332,2018-08-25,Engine oil level,4.0
KOMATSU,PC200,8M0,C16450,2019-01-10T01:29:56+07:00,-0.853499,133.199566,2017-12-20,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16447,2019-01-10T01:14:55+07:00,-9.646699,119.623567,2018-10-26,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16446,2019-01-09T01:46:56+07:00,-9.718466,120.277899,2018-10-29,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16445,2019-01-10T01:09:56+07:00,-9.5734,119.0108,2018-11-12,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16445,2019-01-10T01:09:56+07:00,-9.5734,119.0108,2018-11-12,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16443,2019-01-09T01:02:56+07:00,-9.880933,124.320599,2017-10-31,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16440,2017-04-15T17:19:46+07:00,-9.592866,119.719366,2018-11-09,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16437,2019-01-10T00:30:56+07:00,-4.751332,139.109,2018-08-15,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16434,2019-01-10T01:12:56+07:00,-6.619,107.379699,2018-11-26,Engine oil level,4.0
KOMATSU,PC200,8M0,C16432,2019-01-10T01:09:56+07:00,-7.602967,111.976966,2018-10-25,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16431,2019-01-10T01:15:00+07:00,-6.909199,107.7664,2018-10-15,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16427,2019-01-10T01:01:57+07:00,-9.636866,119.419933,2018-10-19,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16425,2019-01-10T00:46:57+07:00,-5.285299,119.769433,2018-12-17,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16424,2019-01-10T01:21:56+07:00,0.911199,117.772433,2018-05-29,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16423,2019-01-10T01:21:00+07:00,0.8284,117.871933,2018-04-22,Engine oil level,4.0
KOMATSU,PC200,8M0,C16419,2019-01-10T00:29:57+07:00,-2.9446,119.371533,2018-07-20,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16417,2019-01-10T01:24:00+07:00,-0.586067,114.794167,2018-09-26,Engine oil level,4.0
KOMATSU,PC200,8M0,C16413,2019-01-10T01:32:57+07:00,-0.837433,116.004966,2017-12-23,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16412,2019-01-10T01:38:00+07:00,0.606866,117.442133,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16411,2019-01-10T01:26:00+07:00,0.577399,117.450132,2017-12-25,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16408,2019-01-10T01:36:57+07:00,-7.788433,113.156099,2018-11-02,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16406,2019-01-10T01:34:57+07:00,-1.374867,113.568033,2018-10-24,Engine oil level,4.0
KOMATSU,PC200,8M0,C16404,2019-01-10T01:33:57+07:00,-4.521833,136.842999,2018-04-11,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16392,2019-01-10T02:35:00+08:00,2.331833,117.548567,2018-12-31,Engine oil level,4.0
KOMATSU,PC200,8M0,C16387,2018-11-04T01:12:54+07:00,-4.005233,103.541566,2017-10-31,Engine oil level,4.0
KOMATSU,PC200,8M0,C16386,2019-01-10T02:15:57+08:00,2.329199,117.5484,2018-12-08,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16381,2018-12-24T01:44:45+07:00,-5.809066,139.8764,2018-11-28,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16380,2019-01-10T01:38:57+07:00,-1.604867,133.2895,2018-12-12,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16360,2019-01-10T01:18:49+07:00,-5.811166,140.679733,2018-08-14,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16359,2019-01-10T01:35:57+07:00,-2.058333,133.685933,2018-11-13,Engine oil level,4.0
KOMATSU,PC200,8M0,C16358,2019-01-10T01:40:56+07:00,-0.8538,133.672933,2019-01-09,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16355,2019-01-10T01:31:57+07:00,-5.754,132.9359,2018-12-28,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16351,2019-01-10T01:12:57+07:00,-2.682866,140.798666,2017-12-18,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16343,2019-01-10T01:19:57+07:00,-3.734266,115.652367,2018-03-05,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16341,2019-01-10T01:47:57+07:00,-5.7496,132.695399,2018-11-17,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16339,2019-01-10T01:35:57+07:00,-2.179333,134.083932,2017-10-24,Engine oil level,4.0
KOMATSU,PC200,8M0,C16338,2019-01-10T01:44:55+07:00,-6.118232,106.641733,2018-07-01,Engine oil level,4.0
KOMATSU,PC200,8M0,C16335,2019-01-10T01:24:55+07:00,-0.837266,116.006432,2018-10-05,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16333,2018-12-18T01:20:56+07:00,-5.791733,105.717,2018-10-12,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16332,2019-01-10T01:42:57+07:00,-6.213966,106.263932,2018-11-03,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16331,2019-01-10T01:44:00+07:00,-6.623499,107.379,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16329,2019-01-08T19:12:41+08:00,-2.133766,111.001633,2019-01-07,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16328,2019-01-10T01:47:57+07:00,-6.6225,107.378499,2018-09-24,Engine oil level,4.0
KOMATSU,PC200,8M0,C16326,2018-12-14T02:06:56+08:00,-2.207899,110.8196,2018-09-16,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16325,2019-01-10T02:43:00+08:00,0.806866,110.726133,2019-01-09,Hydraulic oil temperature,8.0
KOMATSU,PC200,8M0,C16322,2019-01-10T02:03:57+08:00,0.817333,110.581166,2018-11-26,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16321,2018-05-29T09:04:20+08:00,0.807133,110.609167,2018-04-09,Air cleaner clogging,5.0
KOMATSU,PC200,8M0,C16319,2019-01-10T01:48:57+07:00,-0.0571,117.055433,2018-11-15,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16318,2019-01-10T01:06:57+07:00,-5.042166,119.509,2018-11-25,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16314,2019-01-10T01:21:57+07:00,-0.807766,131.292933,2018-06-11,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16313,2019-01-10T01:23:57+07:00,-0.8714,131.310599,2018-08-05,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16311,2018-10-23T01:35:54+07:00,-2.9288,129.742367,2018-07-06,Water separator monitor,30.0
KOMATSU,PC200,8M0,C16308,2019-01-09T01:45:57+07:00,-3.460333,114.781766,2019-01-07,Radiator coolant level,6.0
KOMATSU,PC200,8M0,C16307,2019-01-10T01:00:00+07:00,2.163166,117.389,2018-07-31,Engine coolant temperature,1.0
KOMATSU,PC200,8M0,C16297,2019-01-10T01:15:58+07:00,-8.795499,115.172999,2018-07-08,Engine coolant temperature,1.0
