manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_smr_value,daily_smr_map
KOMATSU,PC200,8,C71605,2018-12-14T00:59:00+07:00,3.6896,116.904532,2018-12-11,47.0,000000000000000000000000
KOMATSU,PC200,8,C71603,2018-10-31T02:06:00+08:00,0.997999,117.650833,2018-10-05,7.0,000000000000000000000000
KOMATSU,PC200,8,C71599,2019-01-10T01:06:00+07:00,-3.8419,119.798599,2019-01-06,3.0,000000000000000000000000
KOMATSU,PC200,8,C71598,2018-10-10T01:06:00+07:00,-1.944167,114.179899,2018-10-05,11.0,000000000000000000000000
KOMATSU,PC200,8,C71597,2019-01-10T01:24:00+07:00,-6.649799,110.797733,2019-01-08,395.0,000000000000000000000000
KOMATSU,PC200,8,C71596,2019-01-10T01:06:00+07:00,-9.154566,124.986332,2019-01-09,516.0,0000004b07f07fff01fd8000
KOMATSU,PC200,8,C71595,2018-02-07T01:04:00+07:00,-9.114199,124.988333,2019-01-03,338.0,00000001ffe03ff800000000
KOMATSU,PC200,8,C71594,2015-04-04T10:12:00+09:00,-4.886799,140.361033,2018-04-03,43.0,000003000000000000000000
KOMATSU,PC200,8,C71593,2018-10-13T16:41:00+07:00,-8.129,112.158633,2018-10-13,35.0,0000000000000000e0000000
KOMATSU,PC200,8,C71591,2019-01-08T19:50:00+07:00,-6.209199,106.849066,2019-01-08,323.0,00000000ffff07c000060000
KOMATSU,PC200,8,C71588,2016-06-21T04:51:00+07:00,3.656366,117.036233,2017-12-20,117.0,0000003fc000000000000000
KOMATSU,PC200,8,C71584,2019-01-10T01:01:00+07:00,3.689199,116.904532,2018-12-22,64.0,000000000000000000000000
KOMATSU,PC200,8,C71583,2018-03-17T07:03:00+07:00,3.8346,117.203832,2018-03-17,6.0,000000000000000000000000
KOMATSU,PC200,8,C71581,2019-01-10T01:10:00+07:00,-1.067133,131.727333,2019-01-06,41.0,000000000000000000000000
KOMATSU,PC200,8,C71571,2019-01-10T00:39:00+07:00,-1.6713,103.5015,2019-01-09,430.0,0000000077ff0fffe0000000
KOMATSU,PC200,8,C71569,2019-01-10T01:56:00+08:00,-0.448966,117.110666,2019-01-09,65.0,000000000000012400000000
KOMATSU,PC200,8,C71567,2015-06-01T18:24:00+07:00,2.097933,117.640666,2018-05-05,9.0,000000000000000000000000
KOMATSU,PC200,8,C71563,2018-11-17T01:33:00+07:00,-3.336633,135.523533,2018-11-16,12.0,000000000000100000000000
KOMATSU,PC200,8,C71562,2016-10-05T08:03:00+07:00,-4.930233,139.475599,2019-01-09,436.0,000001fffdfffc0000000000
KOMATSU,PC200,8,C71561,2018-10-28T01:40:00+07:00,-0.052733,129.391933,2018-10-26,13.0,000000000000000000000000
KOMATSU,PC200,8,C71559,2019-01-10T01:33:00+07:00,-6.970333,106.834167,2019-01-09,255.0,00000001ffc007e000000000
KOMATSU,PC200,8,C71558,2018-06-25T00:52:00+07:00,-7.1257,108.219033,2018-06-21,50.0,000000000000000000000000
KOMATSU,PC200,8,C71554,2019-01-10T01:12:00+07:00,-0.211667,117.2483,2019-01-09,257.0,0000000fffe8c00000000000
KOMATSU,PC200,8,C71553,2019-01-10T02:06:00+08:00,-0.567566,115.692899,2019-01-03,51.0,000000000000000000000000
KOMATSU,PC200,8,C71552,2019-01-10T02:41:00+08:00,-0.5675,115.692899,2019-01-08,1.0,000000000000000000000000
KOMATSU,PC200,8,C71550,2019-01-10T03:22:00+09:00,-1.230633,116.648466,2019-01-09,463.0,00000000033cfffff3c00000
KOMATSU,PC200,8,C71548,2018-11-23T01:29:00+07:00,-3.906699,119.625233,2018-12-21,16.0,000000000000000000000000
KOMATSU,PC200,8,C71546,2019-01-07T09:39:00+07:00,-8.2194,124.5421,2019-01-07,26.0,000000000600000000000000
KOMATSU,PC200,8,C71545,2019-01-10T01:15:00+07:00,-0.240132,115.681933,2018-12-24,86.0,000000000000000000000000
KOMATSU,PC200,8,C71543,2019-01-07T17:42:00+09:00,-0.715266,120.058232,2019-01-07,346.0,00000007ffc007fe00000000
KOMATSU,PC200,8,C71542,2019-01-10T01:40:00+07:00,0.631633,123.039899,2019-01-09,3.0,000000000000000000000000
KOMATSU,PC200,8,C71541,2018-05-18T16:06:00+07:00,-2.870833,128.875433,2018-05-15,1.0,000000000000000000000000
KOMATSU,PC200,8,C71540,2019-01-10T01:19:00+07:00,-1.629433,102.118966,2019-01-09,389.0,0000003fe81f0ffe20000000
KOMATSU,PC200,8,C71537,2019-01-10T01:06:00+07:00,2.8496,117.390766,2019-01-04,79.0,000000000000000000000000
KOMATSU,PC200,8,C71534,2019-01-10T01:26:00+07:00,2.276133,117.577433,2019-01-09,318.0,0000000007f87ffe00000000
KOMATSU,PC200,8,C71533,2017-10-04T01:16:00+07:00,-9.063333,124.836799,2017-10-03,585.0,0000000fff807fff807fc000
KOMATSU,PC200,8,C71531,2019-01-05T01:01:00+07:00,2.3051,117.5494,2018-12-28,0.0,000000000000000000000000
KOMATSU,PC200,8,C71527,2019-01-10T01:19:00+07:00,0.774766,127.366799,2019-01-05,10.0,000000000000000000000000
KOMATSU,PC200,8,C71514,2019-01-10T01:23:00+07:00,-3.950966,115.164299,2019-01-09,103.0,000000023c00000000018000
KOMATSU,PC200,8,C71513,2019-01-10T01:18:00+07:00,-3.832367,115.275499,2019-01-09,9.0,000000000000000000000000
KOMATSU,PC200,8,C71512,2018-11-16T11:12:00+07:00,2.224199,117.676033,2019-01-09,453.0,00000001ff8000000fffff00
KOMATSU,PC200,8,C71511,2018-02-14T02:43:00+08:00,-1.992967,115.1545,2018-02-13,151.0,000000001cf8010000000000
KOMATSU,PC200,8,C71504,2018-12-31T01:08:00+07:00,-3.442399,115.951332,2018-12-29,5.0,000000000000000000000000
KOMATSU,PC200,8,C71503,2019-01-10T01:29:00+07:00,-0.646933,114.495766,2019-01-09,416.0,0000000053ffbfcfe0000000
KOMATSU,PC200,8,C71502,2019-01-10T02:22:00+08:00,-2.567799,111.852533,2019-01-09,305.0,00000001ffc00fcd80000000
KOMATSU,PC200,8,C71501,2019-01-10T01:57:00+08:00,-2.193466,111.345132,2019-01-09,791.0,00000003ffffffffffffe000
KOMATSU,PC200,8,C71487,2019-01-10T01:35:00+07:00,-0.625266,114.541466,2019-01-03,18.0,000000000000000000000000
KOMATSU,PC200,8,C71486,2018-12-09T16:25:00+07:00,-3.769933,115.451733,2018-12-22,32.0,000000000000000003000000
KOMATSU,PC200,8,C71485,2019-01-10T02:26:00+08:00,-2.193366,111.345,2019-01-09,677.0,00000003ffff0ffffc7fc000
KOMATSU,PC200,8,C71483,2018-10-27T01:17:00+07:00,-3.817899,115.056133,2018-10-21,40.0,000000000000000000000000
KOMATSU,PC200,8,C71482,2019-01-10T01:13:00+07:00,-3.818633,115.057133,2019-01-04,68.0,000000000000000000000000
KOMATSU,PC200,8,C71480,2018-12-23T01:54:00+08:00,-6.8314,107.458533,2018-12-22,194.0,00000000000c3ffc00000000
KOMATSU,PC200,8,C71478,2018-10-22T14:13:00+09:00,-4.457833,122.358066,2018-10-22,4.0,000000000000000000000000
KOMATSU,PC200,8,C71477,2019-01-10T01:24:00+07:00,-6.472433,110.8821,2019-01-09,621.0,0000033fff7fffffe0000000
KOMATSU,PC200,8,C71467,2019-01-10T01:08:00+07:00,5.2275,96.8977,2019-01-09,249.0,000000007fff800000100000
KOMATSU,PC200,8,C71454,2018-04-12T01:15:00+07:00,-4.097766,138.941866,2018-04-11,44.0,00000000e000000000000000
KOMATSU,PC200,8,C71453,2018-02-13T03:17:00+09:00,-3.451233,140.704433,2018-02-09,8.0,000000000000000000000000
KOMATSU,PC200,8,C71450,2019-01-10T01:18:00+07:00,-2.577066,140.540499,2019-01-09,433.0,000000bffe07fff000000000
KOMATSU,PC200,8,C71449,2019-01-10T01:15:00+07:00,-4.074966,138.934266,2019-01-04,6.0,000000000000000000000000
KOMATSU,PC200,8,C71448,2018-11-10T00:58:00+07:00,-2.207133,138.797266,2018-11-09,422.0,0000007ff3fbdfc000000000
KOMATSU,PC200,8,C71446,2018-12-01T07:25:00+07:00,-3.964066,105.200366,2018-10-15,5.0,000000000000000000000000
KOMATSU,PC200,8,C71445,2019-01-10T01:24:00+07:00,-0.883466,131.310233,2019-01-09,423.0,0000003fff07fe7800000000
KOMATSU,PC200,8,C71444,2019-01-10T01:05:00+07:00,-3.9108,140.690366,2019-01-09,593.0,000003ffffdffffe00000000
KOMATSU,PC200,8,C71441,2019-01-10T01:29:00+07:00,-3.434233,135.4476,2019-01-03,14.0,000000000000000000000000
KOMATSU,PC200,8,C71440,2019-01-10T03:26:00+09:00,-2.710866,140.783567,2019-01-09,501.0,00000001dc07f0061f873f80
KOMATSU,PC200,8,C71438,2019-01-10T03:12:00+09:00,-1.402066,134.209333,2019-01-09,340.0,0000001fff001de003e00000
KOMATSU,PC200,8,C71437,2019-01-10T02:32:00+09:00,-1.120132,133.867233,2019-01-09,575.0,000001ffffe7ffff40000000
KOMATSU,PC200,8,C71435,2019-01-10T01:06:00+07:00,-0.995633,131.3751,2019-01-08,207.0,000000000000000000000000
KOMATSU,PC200,8,C71434,2019-01-08T17:21:00+09:00,-1.924867,133.122266,2019-01-08,463.0,0000007ffe1ffff800000000
KOMATSU,PC200,8,C71433,2019-01-10T01:09:00+07:00,-0.812933,131.271266,2019-01-09,143.0,0000007fe000000000000000
KOMATSU,PC200,8,C71432,2018-09-20T01:44:00+07:00,-0.832233,119.810266,2018-09-19,10.0,000000080000000000000000
KOMATSU,PC200,8,C71430,2019-01-10T03:23:00+09:00,-2.710066,140.782466,2019-01-09,601.0,0000007bdc03ffff0ffe0000
KOMATSU,PC200,8,C71427,2017-10-27T15:30:00+09:00,-3.563099,104.812733,2017-10-28,26.0,000000000000000000000000
KOMATSU,PC200,8,C71426,2019-01-09T03:31:00+09:00,-3.742866,137.129133,2018-12-03,57.0,000000000000000000000000
KOMATSU,PC200,8,C71425,2019-01-06T00:43:00+07:00,-8.491266,140.395033,2018-11-17,15.0,000000000000000000000000
KOMATSU,PC200,8,C71422,2017-10-07T03:02:00+09:00,-0.855933,134.070999,2017-09-30,14.0,000000000000000000000000
KOMATSU,PC200,8,C71421,2014-09-20T02:20:00+08:00,-1.880633,115.883533,2019-01-09,6.0,000000000000000000000000
KOMATSU,PC200,8,C71418,2016-12-18T09:22:00+09:00,-5.469167,140.851933,2017-12-17,486.0,0000001fffeffff000000000
KOMATSU,PC200,8,C71417,2019-01-10T01:01:00+07:00,-3.981566,138.431866,2019-01-09,625.0,00000fffcffffffe00000000
KOMATSU,PC200,8,C71408,2019-01-10T00:55:00+07:00,-2.772833,105.253733,2019-01-09,252.0,000000003ff807c800000000
KOMATSU,PC200,8,C71406,2019-01-10T01:35:00+07:00,0.820966,110.958466,2019-01-09,322.0,00000000fff083fd00000000
KOMATSU,PC200,8,C71402,2018-03-05T01:34:00+07:00,0.099266,110.678666,2018-03-04,551.0,00000007fff8ff3fff000000
KOMATSU,PC200,8,C71400,2019-01-10T01:43:00+07:00,-2.879,107.793966,2019-01-09,436.0,000000000f9f7bfffc000000
KOMATSU,PC200,8,C71399,2019-01-10T03:32:00+09:00,-3.862066,139.118066,2019-01-04,350.0,000000000000000000000000
KOMATSU,PC200,8,C71397,2019-01-10T01:20:00+07:00,-6.1639,106.342133,2019-01-09,283.0,00000000007e07fe78800000
KOMATSU,PC200,8,C71395,2018-04-11T14:15:00+07:00,-2.853232,103.491833,2018-04-08,162.0,000000000000000000000000
KOMATSU,PC200,8,C71393,2016-02-16T11:44:00+07:00,-3.624199,128.247066,2018-12-21,219.0,0000002001f1e0000f000000
KOMATSU,PC200,8,C71392,2019-01-10T01:14:00+07:00,-2.646833,103.152266,2019-01-09,344.0,000000007ffff04740000000
KOMATSU,PC200,8,C71390,2018-07-18T23:27:00+09:00,-2.969766,129.837666,2018-07-18,38.0,000001800000000000000000
KOMATSU,PC200,8,C71389,2019-01-10T02:43:00+08:00,2.170766,117.468366,2019-01-02,108.0,000000000000000000000000
KOMATSU,PC200,8,C71385,2019-01-10T01:06:00+07:00,-3.078366,104.601432,2019-01-09,296.0,000000001ffc07fc00000000
KOMATSU,PC200,8,C71380,2019-01-10T01:16:00+07:00,-6.469066,106.922899,2019-01-09,13.0,000000001000000000000000
KOMATSU,PC200,8,C71369,2018-07-16T01:05:00+07:00,-2.267666,101.552399,2018-07-15,514.0,00000018ffff0ffff0000000
KOMATSU,PC200,8,C71366,2019-01-10T01:41:00+07:00,0.7639,127.364099,2019-01-09,182.0,0000000000002aff80000000
KOMATSU,PC200,8,C71364,2019-01-05T18:48:00+07:00,1.072066,100.5227,2019-01-04,610.0,00000001ffff8ffffff00000
KOMATSU,PC200,8,C71362,2019-01-09T01:19:00+07:00,-2.981099,103.864233,2019-01-08,388.0,00000000ffbf0ff018000000
KOMATSU,PC200,8,C71361,2018-12-27T13:29:00+07:00,-6.588232,107.3739,2018-12-27,34.0,000000001000000000000000
KOMATSU,PC200,8,C71358,2018-08-13T02:20:00+08:00,-3.336466,114.555066,2018-08-09,102.0,000000000000000000000000
KOMATSU,PC200,8,C71357,2018-07-31T01:05:00+07:00,-6.752566,110.988832,2018-07-30,211.0,00000000efff000000000000
KOMATSU,PC200,8,C71356,2016-09-19T09:59:00+07:00,-3.277032,102.918266,2018-09-19,256.0,000000022003837fe0000000
KOMATSU,PC200,8,C71355,2019-01-10T00:58:00+07:00,-3.269532,114.585766,2019-01-09,111.0,0000000001003c3080000000
KOMATSU,PC200,8,C71352,2018-11-02T01:10:00+07:00,-2.688166,106.591466,2018-11-01,98.0,000000000000001872000000
KOMATSU,PC200,8,C71351,2019-01-09T21:43:00+07:00,-7.452466,112.456566,2019-01-09,74.0,380000000020000000000080
KOMATSU,PC200,8,C71350,2019-01-10T01:03:00+07:00,0.426667,116.307032,2019-01-09,345.0,00000007ff807ff800000000
KOMATSU,PC200,8,C71348,2019-01-10T01:26:00+07:00,-1.229933,116.881733,2019-01-08,37.0,000000000000000000000000
KOMATSU,PC200,8,C71344,2018-12-31T09:48:00+07:00,-1.685033,105.989,2018-12-31,73.0,000000003e00000000000000
KOMATSU,PC200,8,C71343,2017-12-03T19:09:00+07:00,-4.634099,121.9127,2017-12-16,465.0,000000000000000000000000
KOMATSU,PC200,8,C71342,2015-07-10T13:06:00+07:00,-6.1132,106.873699,2018-12-14,2.0,000000000000000000000000
KOMATSU,PC200,8,C71338,2019-01-10T01:05:00+07:00,4.1021,98.256633,2019-01-08,94.0,000000000000000000000000
KOMATSU,PC200,8,C71337,2018-04-03T03:32:00+09:00,-5.211166,140.019266,2018-04-02,405.0,000000ff4f81fff800000000
KOMATSU,PC200,8,C71336,2018-12-11T11:14:00+07:00,4.399266,98.069366,2018-12-10,15.0,000000000400000000000000
KOMATSU,PC200,8,C71311,2014-10-05T20:06:00+07:00,-3.800566,115.480933,2019-01-09,102.0,000000000000387000000000
KOMATSU,PC200,8,C71309,2017-11-17T17:08:00+07:00,-3.016733,104.657299,2017-11-17,201.0,0000000000000e7ff8000000
KOMATSU,PC200,8,C71308,2017-12-12T01:06:00+07:00,-0.761266,115.795766,2017-12-11,361.0,00000003ffc0c0ffc0000000
KOMATSU,PC200,8,C71306,2018-12-19T01:12:00+07:00,-1.685132,105.989099,2018-10-03,186.0,000000000000000000000000
KOMATSU,PC200,8,C71299,2019-01-10T01:26:00+07:00,3.142066,116.453232,2019-01-09,457.0,0000000ffff07fff00100000
KOMATSU,PC200,8,C71298,2018-11-24T01:03:00+07:00,-3.368099,114.577666,2018-11-23,121.0,003c1000000000001c000000
KOMATSU,PC200,8,C71297,2019-01-10T01:19:00+07:00,-6.635599,107.375467,2019-01-07,0.0,000000000000000000000000
KOMATSU,PC200,8,C71277,2018-07-12T16:22:00+07:00,3.156733,116.482799,2019-01-09,172.0,00000000000000000007ff00
KOMATSU,PC200,8,C71275,2019-01-05T01:14:00+07:00,-0.707333,117.252,2019-01-04,548.0,0000003ffffffffe00000000
KOMATSU,PC200,8,C71273,2019-01-10T01:03:00+07:00,-2.823166,122.124867,2019-01-08,1.0,000000000000000000000000
KOMATSU,PC200,8,C71272,2019-01-10T01:41:00+07:00,-8.563666,115.3496,2019-01-09,86.0,000001000010000600400000
KOMATSU,PC200,8,C71271,2018-03-03T01:12:00+07:00,-6.010766,105.989733,2018-03-02,23.0,000000000000010000000000
KOMATSU,PC200,8,C71262,2017-10-06T01:19:00+07:00,0.187333,127.8852,2017-10-05,177.0,0000040000000fbf00000000
KOMATSU,PC200,8,C71261,2019-01-10T01:23:00+07:00,-4.495299,136.846633,2019-01-09,271.0,000000875f060f4000000000
KOMATSU,PC200,8,C71259,2017-02-18T03:28:00+07:00,-4.450066,136.859833,2018-12-28,7.0,000000000000000000000000
KOMATSU,PC200,8,C71247,2019-01-10T01:37:00+07:00,-6.9434,107.689899,2018-12-22,13.0,000000000000000000000000
KOMATSU,PC200,8,C71245,2019-01-10T01:33:00+07:00,0.537,116.1365,2019-01-09,478.0,0000007c3fe07fffe0000000
KOMATSU,PC200,8,C71244,2018-11-02T14:30:00+08:00,-1.424366,116.476733,2019-01-09,219.0,000000103ff0f80000000000
KOMATSU,PC200,8,C71243,2019-01-10T01:06:00+07:00,-8.038567,110.997466,2019-01-09,445.0,000000017ffe0fffe0000000
KOMATSU,PC200,8,C71240,2018-10-01T02:34:00+08:00,-2.889566,115.248567,2018-09-30,23.0,000000000100000000000000
KOMATSU,PC200,8,C71236,2018-04-01T01:25:00+07:00,3.821633,116.784033,2018-03-31,2.0,000000000000000000000000
KOMATSU,PC200,8,C71235,2019-01-10T03:28:00+09:00,-2.690732,140.755433,2019-01-09,715.0,0000003fff8ffffe03fff000
KOMATSU,PC200,8,C71234,2019-01-10T01:16:00+07:00,-3.172367,101.767766,2019-01-09,558.0,0000000ffffe0ffffc000000
KOMATSU,PC200,8,C71233,2019-01-10T03:09:00+09:00,-2.578232,140.572733,2019-01-09,480.0,000001fffe07fff000000000
KOMATSU,PC200,8,C71232,2019-01-09T23:08:00+07:00,2.310366,98.774633,2019-01-07,138.0,000000000000000000000000
KOMATSU,PC200,8,C71220,2019-01-10T01:19:00+07:00,-8.457566,140.404333,2019-01-09,73.0,000000078000010000000000
KOMATSU,PC200,8,C71217,2018-06-10T17:38:00+07:00,-0.627133,100.753599,2019-01-09,167.0,0000000000fe00008c000000
KOMATSU,PC200,8,C71216,2019-01-10T01:30:00+07:00,-6.792733,107.2401,2019-01-09,435.0,00000003ffff06ff30000000
KOMATSU,PC200,8,C71215,1980-01-01T07:00:00+07:00,0.0,0.0,2018-06-15,518.0,002ffffe07fff80000000000
KOMATSU,PC200,8,C71202,2018-04-25T16:49:00+08:00,2.202799,100.105399,2019-01-08,514.0,00000003ffff0ffff0000000
KOMATSU,PC200,8,C71193,2019-01-10T01:42:00+07:00,-0.958133,102.778266,2019-01-09,469.0,00000000ff871ffffc000000
KOMATSU,PC200,8,C71189,2019-01-10T01:06:00+07:00,-5.938499,106.594532,2019-01-09,394.0,000000007ffc0fffc0000000
KOMATSU,PC200,8,C71187,2019-01-10T01:13:00+07:00,-2.688333,106.591199,2019-01-09,16.0,000000000000000040000000
KOMATSU,PC200,8,C71185,2019-01-10T01:13:00+07:00,-8.058932,111.145499,2019-01-09,26.0,000000006000000000000000
KOMATSU,PC200,8,C71184,2019-01-08T01:35:00+07:00,-2.951266,104.786166,2019-01-07,17.0,000000020000000000000000
KOMATSU,PC200,8,C71178,2018-10-06T01:01:00+07:00,-3.952833,121.722766,2018-10-05,133.0,000000030007d80000000000
KOMATSU,PC200,8,C71176,2018-10-10T01:36:00+07:00,-4.5457,136.883066,2018-10-09,257.0,0000006f80078fc000000000
KOMATSU,PC200,8,C71175,2018-08-14T16:43:00+07:00,-6.866866,109.706833,2018-08-27,136.0,000000003e00000320000000
KOMATSU,PC200,8,C71172,2018-08-28T15:37:00+07:00,-4.053966,135.737799,2018-08-27,517.0,0000003ffdfffff800000000
KOMATSU,PC200,8,C71169,2019-01-10T00:42:00+07:00,-2.584799,102.8676,2019-01-09,412.0,000000003efffffc01000000
KOMATSU,PC200,8,C71168,2019-01-10T01:12:00+07:00,-0.899466,134.0382,2019-01-09,187.0,000000001c0be1e000000000
KOMATSU,PC200,8,C71166,2013-11-30T12:11:00+07:00,-7.140333,112.648033,2018-01-04,14.0,000000000000000000000000
KOMATSU,PC200,8,C71165,2019-01-10T01:26:00+07:00,-0.898699,134.038832,2019-01-09,470.0,000000fffe0ffff800000000
KOMATSU,PC200,8,C71163,2019-01-10T01:29:00+07:00,-7.242833,111.732299,2019-01-09,415.0,00000003fff003ffe0000000
KOMATSU,PC200,8,C71162,2019-01-10T01:37:00+07:00,0.915999,121.1265,2019-01-09,18.0,000000000000080000000000
KOMATSU,PC200,8,C71160,2019-01-10T01:11:00+07:00,-7.709366,113.580132,2019-01-09,237.0,000000003fc003f800000000
KOMATSU,PC200,8,C71159,2014-06-25T14:26:00+07:00,0.839466,120.303033,2019-01-09,397.0,0000000ffff03fd800000000
KOMATSU,PC200,8,C71157,2019-01-10T01:08:00+07:00,-10.232799,123.558232,2019-01-09,782.0,8ff8013ffffc1e1c20007ffc
KOMATSU,PC200,8,C71156,2019-01-10T01:37:00+07:00,-6.948966,106.879433,2019-01-09,372.0,00000000ffff0ffa00000000
KOMATSU,PC200,8,C71155,2017-10-20T01:21:00+07:00,-0.466566,115.589532,2017-10-19,215.0,00000003c000ffc000000000
KOMATSU,PC200,8,C71149,2019-01-10T00:45:00+07:00,-8.614633,116.139566,2018-12-25,14.0,000000000000000000000000
KOMATSU,PC200,8,C71148,2019-01-10T01:18:00+07:00,-2.540599,140.7069,2019-01-09,153.0,000004a40007200800000000
KOMATSU,PC200,8,C71147,2019-01-10T01:02:00+07:00,-0.395467,112.061033,2019-01-09,180.0,000000000000001ffe000000
KOMATSU,PC200,8,C71142,2018-03-11T22:08:00+07:00,-4.200766,103.662399,2019-01-09,332.0,000000007ff903fe00000000
KOMATSU,PC200,8,C71141,2019-01-10T01:32:00+07:00,-2.756799,105.284133,2019-01-09,23.0,000000000000060000000000
KOMATSU,PC200,8,C71140,2019-01-08T01:36:00+07:00,-7.2302,112.706033,2019-01-05,9.0,000000000000000000000000
KOMATSU,PC200,8,C71139,2019-01-09T01:19:00+07:00,-3.328666,105.397333,2019-01-02,1.0,000000000000000000000000
KOMATSU,PC200,8,C71137,2018-05-16T01:15:00+07:00,-8.241033,114.934199,2018-05-15,386.0,00000007fff0fff000000000
KOMATSU,PC200,8,C71135,2019-01-10T01:06:00+07:00,-2.653666,134.369666,2019-01-09,20.0,000001000000000000000000
KOMATSU,PC200,8,C71131,2019-01-10T01:06:00+07:00,-1.427899,102.7702,2019-01-09,425.0,000000007fffe103fc000000
KOMATSU,PC200,8,C71128,2018-07-10T01:28:00+07:00,-4.717066,105.085266,2018-07-09,157.0,0000000001ffc00000000000
KOMATSU,PC200,8,C71126,2017-04-20T12:10:00+08:00,-0.85,115.8463,2019-01-03,78.0,000000000000000000000000
KOMATSU,PC200,8,C71116,2019-01-09T02:27:00+08:00,-1.540633,113.615433,2019-01-08,501.0,0000000ffffe07ffe0000000
KOMATSU,PC200,8,C71114,2018-08-21T01:16:00+07:00,-4.206432,103.384933,2018-08-20,481.0,000000017ffe07fffc000000
KOMATSU,PC200,8,C71113,2017-12-06T01:06:00+07:00,-3.078699,104.783466,2017-12-05,649.0,000000007fffeffffe0ff000
KOMATSU,PC200,8,C71112,2018-05-24T01:18:00+07:00,-2.543533,104.880633,2018-05-22,0.0,000000000000000000000000
KOMATSU,PC200,8,C71110,2019-01-10T01:05:00+07:00,-1.5339,103.714733,2019-01-08,203.0,000000000000000000000000
KOMATSU,PC200,8,C71107,2016-01-31T01:31:00+07:00,5.287766,95.650066,2018-01-30,212.0,000000001bfe007000000000
KOMATSU,PC200,8,C71101,2019-01-10T01:58:00+08:00,-0.627133,100.753599,2019-01-09,404.0,0000000003fe0ffff8000000
KOMATSU,PC200,8,C71099,2019-01-10T05:36:00+08:00,-0.503099,117.135866,2019-01-02,167.0,000000000000000000000000
KOMATSU,PC200,8,C71097,2017-01-28T16:46:00+07:00,-3.243133,135.568966,2019-01-09,45.0,000000038000000000000000
KOMATSU,PC200,8,C71095,2019-01-10T01:21:00+07:00,-4.217133,121.637133,2019-01-09,680.0,0000003fffe07fffc1ffe000
KOMATSU,PC200,8,C71094,2019-01-10T01:33:00+07:00,-0.912433,131.329167,2019-01-09,9.0,000000000000100000000000
KOMATSU,PC200,8,C71093,2019-01-10T01:05:00+07:00,-6.421432,106.940299,2019-01-09,299.0,0000000bf19f0ff000000000
KOMATSU,PC200,8,C71092,2018-01-31T08:27:00+07:00,-0.990533,114.356733,2018-12-29,10.0,000000000000000000000000
KOMATSU,PC200,8,C71090,2018-08-10T02:37:00+08:00,-0.5363,117.225666,2018-07-27,31.0,000000000000000000000000
KOMATSU,PC200,8,C71089,2019-01-08T16:35:00+07:00,-1.5069,101.292,2019-01-08,224.0,00000000047c007fc0000000
KOMATSU,PC200,8,C71084,2019-01-10T01:29:00+07:00,-2.768633,106.475633,2019-01-09,617.0,000000087fffffffff000000
KOMATSU,PC200,8,C71082,2019-01-10T02:29:00+08:00,4.102233,116.988066,2019-01-08,24.0,000000000000000000000000
KOMATSU,PC200,8,C71081,2016-01-14T12:35:00+08:00,0.220399,115.522199,2019-01-04,127.0,0000000bee00000000000000
KOMATSU,PC200,8,C71080,2018-12-28T16:09:00+08:00,3.564566,116.882399,2018-12-24,360.0,000000001007ffeff8000000
KOMATSU,PC200,8,C71076,2017-10-08T08:13:00+07:00,-1.848232,106.077133,2017-10-07,35.0,000000000000006000000000
KOMATSU,PC200,8,C71075,2018-06-06T00:59:00+07:00,-8.5227,140.429666,2018-06-02,16.0,000000000000000000000000
KOMATSU,PC200,8,C71074,2017-12-03T01:27:00+07:00,-5.325499,105.273633,2017-12-02,339.0,0000000007fe03ffe0000000
KOMATSU,PC200,8,C71073,2019-01-10T01:39:00+07:00,-0.374299,101.212566,2019-01-09,49.0,0000000800000000c0000000
KOMATSU,PC200,8,C71061,2018-12-23T11:52:00+07:00,-0.812967,114.722032,2018-08-06,17.0,000000000000000000000000
KOMATSU,PC200,8,C71057,2019-01-10T00:55:00+07:00,0.890666,124.088733,2019-01-07,22.0,000000000000000000000000
KOMATSU,PC200,8,C71056,2019-01-10T01:09:00+07:00,-3.675132,103.711866,2019-01-09,287.0,0000000000f800000003ff03
KOMATSU,PC200,8,C71055,2019-01-10T00:59:00+07:00,-3.452733,114.7407,2019-01-08,10.0,000000000000000000000000
KOMATSU,PC200,8,C71053,2018-12-20T12:07:00+07:00,-6.849966,107.860999,2018-12-20,65.0,000000000070800000000000
KOMATSU,PC200,8,C71049,2018-12-09T01:36:00+07:00,-2.894066,129.303932,2018-12-06,62.0,000000000000000000000000
KOMATSU,PC200,8,C71047,2016-09-02T01:25:00+07:00,-3.858733,114.636766,2018-09-01,628.0,0000003ffffffffff8000000
KOMATSU,PC200,8,C71045,2018-12-20T01:41:00+07:00,-1.065599,114.4771,2018-12-19,293.0,0000000fff7f800000000000
KOMATSU,PC200,8,C71035,2018-07-23T01:17:00+07:00,-4.0502,103.900833,2018-07-22,130.0,00000003000000000003f400
KOMATSU,PC200,8,C71034,2018-10-17T18:34:00+07:00,-1.606033,101.273433,2018-10-16,488.0,000000003fff1ffff8000000
KOMATSU,PC200,8,C71028,2019-01-09T01:42:00+07:00,-0.742066,122.963832,2019-01-08,653.0,0000003ffff03ffff8f80000
KOMATSU,PC200,8,C71016,2018-12-18T01:21:00+07:00,-0.853866,133.199766,2018-10-24,44.0,000000000000000000000000
